tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,18.868261314999998,0.0,164.93165059286665,17.663719194257144,96.7192686269111,65.09699603459998,18.0685029662,154.51401673860002,14.781842948249999,226.47836475809999
offshore_ground,10.54483647,0.0,93.63611763566665,9.711072876,56.54210384318859,35.124880700000006,11.135240200099997,87.115278844,8.217173007,126.8200537922857
onshore,33.68085179733333,16.503624306,323.35192816457135,190.43427305549997,190.8736719888216,70.687706328,123.04384979714283,34.63031517,34.75588077500001,222.69011266450002
pv_ground,17.157553279999995,15.665075815999998,131.377838652,73.19161605000001,81.5205444700932,4.862907440000001,85.31876457720001,23.895157682,15.914073902,31.980329986000005
pv_roof_com,21.531004264,19.484750064,163.47587120999998,91.52177477100001,89.11630689999,6.076355544,106.51396460669999,29.738171310000002,20.260864259999998,39.34276683
pv_roof_indiv,10.112657523,9.125632728,77.610916914,42.681532698000005,47.48762657021239,2.909736936,49.591232207999994,14.214250407000002,9.214806413999998,19.034102928
river,0.19694392513328432,26.749101590233476,18.59646805279678,12.748167970256223,40.097298737109845,0.9211746840137898,33.093134710748515,0.1099450166646559,0.17950126679911393,5.409186293665766
lake,0.0,15.278966034152845,0.41183769814946586,12.048874692023498,16.681723448258257,0.0,14.724150612138597,0.0,5.374585146457001,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999939608,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999961976,3.9999999999647837,89.99999999995887,55.999999999961275,162.5120099999671,13.999999999958574,36.9999999999594,9.999999999961885,4.999999999964693,35.99999999995747
pyrogazification,0.0,3.9999999999266067,24.99999999992493,15.99999999992564,8.116349999928682,1.9999999999101785,36.99999999991282,0.0,8.999999999926048,19.999999999910326
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,9.10834611790057,0.0,0.01873733501380119,5.434926656526216,0.0,0.0,9.488478254351381,11.14131704376879,0.0,10.103649434240115
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.020000321301053513,0.0,2.033649881924915,0.35183856989171686,0.0,0.27097117969991075,0.5430175461019149,0.9990370677552562,0.009752605137346779,1.791013105253751
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,10.319674484996508,2.6504988999082073,36.54375325811832,12.774545264819789,0.4402220269137274,1.09710860501672,42.354029311542305,15.943892989571752,0.7601933268268872,32.85957250702399
electrolysis,13.819205653104689,24.508338177699347,191.42520993923452,87.24855857315974,81.23380310698488,58.087559275859086,50.629377869020765,74.34079753784961,24.743062112956473,99.3036641412211
methanation,0.006031301367651916,2.01715594204095,22.397958532768325,0.0,0.0,22.476772087678977,0.0,21.741869393871774,0.0,16.786350498305264
phs,1.748263585758901,5.901013597814841,8.73586401474564,9.00140243175479,6.684304061531825,0.0,12.32251804997529,0.0,8.550355544273762,3.5581757821428774
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,4.852721309929877,0.27507445309623496,12.010956986057034,28.850659336505924,16.009121492865788,1.6946845107293218,31.747680557280702,3.3931963573517656,3.211538964069373,8.478166508517463
battery_8h,8.315013219174894,0.0,37.19976397245252,9.623020454537441,5.551861669204673,0.10385040663344024,30.022312580353777,9.149095295034744,0.1058992027808774,14.787841842495403
h2_saltcavern,0.0,0.0,0.0,0.0,22.96118661820059,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,3.7096283631707996,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
