,0
offshore_float,5.439858362223494
offshore_ground,3.0719273015776865
onshore,16.1284787826093
pv_ground,6.732374065974105
pv_roof_com,8.218865616635659
pv_roof_indiv,3.947754934566973
river,0.8286055334845286
lake,0.387120825787078
nuclear,0.07710551999963765
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.48756170244233504
ch4_ccgt,0.0
h2_ccgt,5.451022173615838
electrolysis,3.5266978819354513
phs,0.3390113824079876
battery_1h,0.0
battery_2h,0.0
battery_4h,6.410380427631403
battery_8h,6.661802201274731
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,67.7085667121662
