tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,18.868261314999998,0.0,164.93165059286665,17.663719194257144,18.0685029662,226.47836475809999,65.09699603459998,154.51401673860002,14.781842948249999,96.7192686269111
offshore_ground,10.54483647,0.0,93.63611763566665,9.711072876,11.135240200099997,126.8200537922857,35.124880700000006,87.115278844,8.217173007,56.54210384318859
onshore,33.68085179733333,16.503624306,323.35192816457135,190.43427305549997,123.04384979714283,222.69011266450002,70.687706328,34.63031517,34.75588077500001,190.8736719888216
pv_ground,17.157553279999995,15.665075815999998,131.377838652,73.19161605000001,85.31876457720001,31.980329986000005,4.862907440000001,23.895157682,15.914073902,81.5205444700932
pv_roof_com,21.531004264,19.484750064,163.47587120999998,91.52177477100001,106.51396460669999,39.34276683,6.076355544,29.738171310000002,20.260864259999998,89.11630689999
pv_roof_indiv,10.112657523,9.125632728,77.610916914,42.681532698000005,49.591232207999994,19.034102928,2.909736936,14.214250407000002,9.214806413999998,47.48762657021239
river,0.19694392513328432,26.749101590233476,18.59646805279678,12.748167970256223,33.093134710748515,5.409186293665766,0.9211746840137898,0.1099450166646559,0.17950126679911393,40.097298737109845
lake,0.0,15.278966034152845,0.41183769814946586,12.048874692023498,14.724150612138597,0.0,0.0,0.0,5.374585146457001,16.681723448258257
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999939608
phs,1.748263585758901,5.901013597814841,8.73586401474564,9.00140243175479,12.32251804997529,3.5581757821428774,0.0,0.0,8.550355544273762,6.684304061531825
battery_1h,5.789918028948968e-06,5.972134009746499e-06,5.620815809992335e-06,5.195877337148901e-06,5.57896331889986e-06,5.924357110866181e-06,5.876652528133701e-06,5.732821826929994e-06,5.1612015786039025e-06,5.554808257768931e-06
battery_2h,1.4645623626087088e-05,2.8285811788655924e-05,1.4185111376803527e-05,1.1980166834774847e-05,1.4252011663016974e-05,1.1789834420294718e-05,1.1680041743416698e-05,1.460159996052772e-05,1.1896588008456148e-05,1.858724805333664e-05
battery_4h,4.852721309929877,0.27507445309623496,12.010956986057034,28.850659336505924,31.747680557280702,8.478166508517463,1.6946845107293218,3.3931963573517656,3.211538964069373,16.009121492865788
battery_8h,8.315013219174894,6.5848582987239e-06,37.19976397245252,9.623020454537441,30.022312580353777,14.787841842495403,0.10385040663344024,9.149095295034744,0.1058992027808774,5.551861669204673
ch4_ocgt,0.020000321301053513,1.8847333426822287e-07,2.033649881924915,0.35183856989171686,0.5430175461019149,1.791013105253751,0.27097117969991075,0.9990370677552562,0.009752605137346779,8.587719706664622e-06
ch4_ccgt,1.1367656348696482e-06,3.714727239553979e-07,1.1073671497398034e-06,3.927172830925178e-07,6.140144225122825e-07,1.115792414758459e-06,1.060693954208784e-06,1.2366894301035728e-06,3.9333917887325924e-07,7.787507001971807e-06
h2_ccgt,10.319674484996508,2.6504988999082073,36.54375325811832,12.774545264819789,42.354029311542305,32.85957250702399,1.09710860501672,15.943892989571752,0.7601933268268872,0.4402220269137274
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,1.4353483230185236e-11,0.0,0.0,0.0,3.159840505744444e-11,3.540760050447545e-11,1.6574295482336145e-11,1.4361571786679365e-11,0.0,1.6704984926673938e-11
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,48.828849999708744,11.509497550459127,108.88143994989895,57.12314602582566,13.030538202018832,81.15926163437688,39.66628773834853,48.69605631221077,37.72176986218208,113.21892638117613
