area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,9108.34611790057,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091280793,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,3.422807608378987e-06,0.18817332356745844,5.886766572809019,9.564093797646846,0.0010521413373882475,1.2557627602234175e-11,7.312140595515293e-06,1.8446449256931792e-05,5.026704359645138,5.177536179972065,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456219,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.4566210045578319,8.2,0.0,0.0,4.065025720172378e-07,2.393892336637037e-07,10.357529020595981,1.8262187568872092,0.3650071396083823,0.0,8.643179713072818e-06,4.005533271792887e-05,0.24176441454971476,3.1397901353064268e-06,0.0,0.0,3.12,0.0
DE,0.0,18.73733501380119,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602735036,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.8538812785302428,4.29,0.0,0.0,3.464147053617886e-06,26.506842527343508,67.34411532908233,37.154070198275676,3.8466572743210916,0.0,7.080324056691249e-06,1.777287252579816e-05,12.259512730150147,23.099978788597372,0.0,0.0,6.5,0.0
ES,0.0,5434.926656526216,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063922521,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182563513,4.5,0.0,0.26,9.347826503970304e-07,8.58189032090981,32.224734406790645,12.547059159301181,7.872452564725992e-05,0.0,6.638819339167803e-06,1.4226905805539859e-05,25.74206167669873,4.911401922443039,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159936017137,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239991012857,7.6,0.0,2.841376989468684,2.2770805557222274e-05,0.00021025111165154977,24.39669157821075,0.7911471090750419,4.434959193018813e-06,1.4614917957262926e-11,1.57887038096319e-05,4.31451382074927e-05,19.283682280236285,3.655649580375966,88.417,6.999458501199298,5.060000000135254,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159770063,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.22831050227285152,0.2,0.0,0.0,3.0827640677620486e-06,3.9255709979743045,19.24377611657163,1.368772760105603,3.8122908008180847,1.4500579900972476e-11,6.84606357123534e-06,1.4407536318440916e-05,2.04580880568784,0.07716797375347076,0.0,0.0,0.0,0.0
IT,0.0,9488.478254351381,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292232809,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.22374429222749,13.0,0.0,0.79,1.2526497049595951e-06,7.398969558039048,24.443459750439573,21.699843149788453,7.303606300500128e-07,2.764492751846267e-11,7.616003982463527e-06,1.705635390652849e-05,27.472372948288754,15.305232556273623,0.0,0.0,7.22,0.0
NL,0.0,11141.31704376879,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114111742,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,3.7671466384780907e-06,9.602473835048071,24.515763519514827,16.670637621922747,3.739504003119473,1.2564704147952309e-11,7.321401344779959e-06,1.8483801731871395e-05,3.5964122717361744,5.937984288241699,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.570776255703732,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602655308,0.8,0.0,0.0,9.450019779748728e-07,0.243579611813968,9.393446672523542,0.7985819598105395,7.304767892193518e-05,0.0,6.601034851043402e-06,1.4141295438932967e-05,2.8616772290478387,0.053824801253866156,0.0,0.0,4.7,0.0
UK,0.0,10103.649434240115,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041091036,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050228208145,2.2,0.0,0.0,3.306931564463202e-06,21.14898149314408,34.932406889608394,29.728263218118943,2.901199471573456,3.0977530282601896e-11,6.8859731213499695e-06,1.452234149341827e-05,10.566635608199359,11.693587014403802,0.0,0.0,2.8,0.0
