technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.46,,1.6127183424000002,,104.00062490272188
lake,2.8,,5.374585146457001,,1370.0246257246679
methanization,0.570776255703732,,4.999999999964693,,657.7455431036333
offshore_float,4.5,,14.781842948249999,,-498.81025678770084
offshore_ground,2.7,,8.217173007,,-284.97786661650446
onshore,17.0,,34.75588077500001,,1741.4482513774356
pv_ground,10.9,,15.914073902,,530.4032338713654
pv_roof_com,15.6,,20.260864259999998,,389.8570239661103
pv_roof_indiv,6.6,,9.214806413999998,,-270.28211918527677
pyrogazification,1.0273972602655308,,8.999999999926048,,571.0320117740663
river,0.8,,0.17950126679911393,,25.20884537178513
ch4_ocgt,0.243579611813968,,0.009752605137346779,0.01462890770602015,0.0
electrolysis,9.393446672523542,,24.743062112956473,12.081902708160158,0.0
h2_ccgt,0.7985819598105395,,0.7601933268268872,0.5067955512179247,0.0
battery_4h,2.8616772290478387,11.446708916191355,3.211538964069373,0.3568376626698142,0.0
battery_8h,0.053824801253866156,0.43059841003092925,0.1058992027808774,0.011766578086520305,0.0
phs,4.7,94.0,8.550355544273762,-1.3260218649267381,1454.7825269716232
