area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,1.0294234855453105e-06,0.37,0.0,0.0,0.0,0.0,0.0,0.913242009130798,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,9.585305705825894e-07,1.536583195867363,5.7689382509457765,7.69964123958215,0.000353075401322587,7.868464288328357e-12,2.6326379371412265e-06,6.336600979786955e-06,4.6319413816599955,2.3213728614980655,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.4566210045646693,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.45662100456227883,8.2,0.0,0.0,6.977610872983072e-08,7.694265002963533e-08,8.60129290359656,1.6499821885544592e-07,0.2774390890071639,0.0,2.589981404184049e-06,7.2014649478847534e-06,0.31550374263387454,1.321513864548016e-06,0.0,0.0,3.12,0.0
DE,0.0,7.968564365502938e-08,0.4,0.0,0.05,0.4,0.0,0.0,10.27397260273753,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.8538812785347156,4.29,0.0,0.0,9.758480368535843e-07,17.731450839246154,60.35664367578605,27.923971904695925,6.112304185688017,0.0,2.5335473789477774e-06,6.028219161633608e-06,15.366660196608404,11.603083472592868,0.0,0.0,6.5,0.0
ES,0.0,3.9397885308776765e-07,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063925004,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182608173,4.5,0.0,0.26,4.77865191108321e-07,7.313886398850798,28.8882866261013,4.60303109803929,3.3090498754712723,0.0,2.3418272228343423e-06,4.9015127070623484e-06,21.883448795270716,4.969251693166595,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159933095282,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239819285155,7.6,0.0,2.841376989468684,2.4302538020128615e-06,11.734537385857742,20.987381293209065,1.9216207897087826e-06,2.818402605572985e-05,2.4826569226919055e-11,5.1488193463668375e-06,1.2093657601947035e-05,18.461071291518834,0.000115359186826758,88.417,5.680882861173474,5.060000002363721,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159798036,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.2283105022758745,0.2,0.0,0.0,8.608442543419569e-07,3.1250031686245974,18.068543886184923,2.1487845738531672,4.077401179305135,1.2811449999463647e-11,3.026849178088417e-06,6.5861585929824365e-06,1.159528523522556,9.83335569558326e-06,0.0,0.0,0.0,0.0
IT,0.0,1.825626681473139e-06,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292235554,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.223744292232444,13.0,0.0,0.79,3.647625101896374e-07,3.1965250146131288,25.71784385301446,17.526210996935987,4.060281432657137e-07,2.117246140557544e-11,2.6583509921290814e-06,5.564891671042818e-06,27.509353683866102,12.363475387922215,0.0,0.0,7.22,0.0
NL,0.0,1.3834478949164973e-06,0.15,0.0,0.0,0.0,0.0,0.0,1.141552511413892,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,9.91595664389805e-07,9.752685838789809,22.113547590277722,12.822776419444535,5.85632694788552,9.025653076507998e-12,2.628760294919708e-06,6.321926127869537e-06,6.120740924230798,2.0294122205373792,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557062138,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602700014,0.8,0.0,0.0,4.785092593806286e-07,0.0007326936368634558,7.760584842732136,0.002101410294128222,1.1318729523557451,0.0,2.329180879527371e-06,4.866900787773755e-06,1.7350788328168185,0.009304680263851567,0.0,0.0,4.7,0.0
UK,0.0,1.969662921937134e-06,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041093793,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050228240573,2.2,0.0,0.0,9.36879883531822e-07,21.14716771667699,36.99913380251837,43.94540307216351,1.2252447169588556,2.8610979846860973e-11,3.0370176381121918e-06,6.617503630183008e-06,26.692525897291038,9.91013698518934e-06,0.0,0.0,2.8,0.0
