technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.15,,0.5258864159999999,,18.908507524709172
methanization,1.141552511413892,,9.999999999985691,,1112.4468906386678
offshore_float,37.2,,159.70212676659997,,-3167.2623866853937
offshore_ground,22.8,,90.764601472,,-1865.1179972689124
onshore,12.0,,36.265185210000006,,1688.452635009508
pv_ground,24.2,,21.454245494,,-194.91941940619517
pv_roof_com,34.5,,26.987359695,,-822.8241109677945
pv_roof_indiv,14.7,,12.771268419,,-1379.622263298852
river,0.04,,0.1163388640108931,,12.812138871711777
ch4_ocgt,9.752685838789809,,0.9517170425205914,1.4275755637808873,0.0
electrolysis,22.113547590277722,,62.29990152321338,30.420703205416004,0.0
h2_ccgt,12.822776419444535,,12.892428112211602,8.594952074807734,0.0
methanation,5.85632694788552,,36.07321948712642,28.74101691862191,0.0
battery_4h,6.120740924230798,24.482963696923193,6.079368821759174,0.675485425536249,0.0
battery_8h,2.0294122205373792,16.235297764299034,3.3576053784423974,0.3730672642662327,0.0
