area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.60713317012653,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,0.00011510497467095262,121.93950223480724,480.5608408812464,1080.7054586809136,0.07951918325847057,9.238088146955668e-10,3.685693111997717e-05,0.00010138561567659129,111.16659315983989,92.85491445992263,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.30356658481028,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.6079958346508,0.0,0.0,0.0,8.37905172195317e-06,6.1059814206445264e-06,716.5000508959533,2.3158803149558867e-05,62.48447124660241,0.0,3.625973965857668e-05,0.00011522343916615606,7.572089823212989,5.286055458192064e-05,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.830248169488,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.799973978611,59.57227388471338,0.0,0.0,0.00011718453955668851,1407.1247785695996,5027.795094331325,3919.349996506467,1376.6052091212302,0.0,3.546966330526889e-05,9.645150658613773e-05,368.79984471860166,464.12333890371474,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.2499321941505,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.431983345487,0.0,0.0,0.0,5.738435727221688e-05,580.4122219196631,2406.4357614473956,646.0717687151642,745.259914662274,0.0,3.278558111968079e-05,7.842420331299757e-05,525.2027710864973,198.7700677266638,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557704495144,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.0291322387361,0.0,0.0,0.0,0.00029183659959291207,931.2243239647819,1748.279000994058,0.00026971465453184013,0.006347569738622057,2.914800480761924e-09,7.208347084913573e-05,0.00019349852163115256,443.065710996452,0.00461436747307032,0.0,14.202207152933685,5.073113146648346e-07,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830480359,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.30399791422832,0.0,0.0,0.0,0.00010337433059797065,247.99264490796355,1505.1356533450862,301.59888574477026,918.3069972615713,1.5041474428614874e-09,4.237588849323784e-05,0.00010537853748771898,27.828684564541348,0.00039333422782333036,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.3079909137812,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.623961488971,0.0,0.0,0.0,4.380244176330492e-05,253.6684445146572,2142.3333254834292,2459.942133019442,9.144513101592093e-05,2.485784488376654e-09,3.721691388980714e-05,8.903826673668509e-05,660.2244884127865,494.5390155168886,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164627949,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,0.00011907559063457179,773.9494092040931,1842.090270789277,1799.777942990321,1318.9543481250646,1.0596702945999693e-09,3.6802644128875906e-05,0.00010115081804591259,146.89778218153916,81.17648882149517,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.87945823114362,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906308315,0.0,0.0,0.0,5.746170009720918e-05,0.058144783575683825,646.4678621134829,0.29494953142984076,254.91895608283707,0.0,3.2608532313383195e-05,7.787041260438008e-05,41.64189198760364,0.3721872105540627,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.7320992673726,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791807033,0.0,0.0,0.0,0.00011250505573141099,1678.187755783688,3082.080978956746,6168.084395916272,275.9480236214669,3.359114868045315e-09,4.2518246933570686e-05,0.00010588005808292813,640.6206215349849,0.0003964054794075736,0.0,0.0,0.0,0.0
