tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.587358986475055
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6509048560354835e-06
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875249757539497e-06
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.725235947362062
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.261157896521402
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.06423575223715
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09086480751757
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,114.07801107924442,69.48454181377205,645.5014092860828,335.14241331607786,407.02750031312013,524.7165356487839,44.40554023994395,202.83549043942912,73.46867531165385,503.85639124534936
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.54951295629739
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
