,0
offshore_float,0.6630617395599846
offshore_ground,0.3910493433829388
onshore,2.28429642074754
pv_ground,1.2349100586614317
pv_roof_com,1.3406273672977502
pv_roof_indiv,0.7191070756087063
river,0.22429654634945465
lake,0.0939769859893348
nuclear,0.07710551999998135
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.06276172178758169
ch4_ccgt,4.242761232994594
h2_ccgt,0.0
electrolysis,0.24882250322142827
phs,0.05389140589142469
battery_1h,0.0
battery_2h,0.0
battery_4h,0.9887510624779035
battery_8h,0.6781809477716089
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,13.303599931741665
