area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,4963.760640170009,34.2108942828,0.0,0.0,0.0,0.0,0.0,138.64840182643073,0.0,0.0,501.5,239.70000000000002,371.2,260.1,431.97,486.1600000000001,0.0,7.532650596856962,0.0,0.0,160.70647918728005,85.37197903294778,78.08395964247856,313.4296323349303,1.50808757193646e-06,3.749837233345757e-11,8.180946895767253e-06,2.492916729350793e-05,132.31381311826993,198.48190254200108,0.0,0.0,96.2,0.0
CH,0.0,0.0,0.0,0.0,0.0,584.6,0.0,0.0,69.32420091319707,0.0,0.0,0.0,0.0,374.4,208.08,346.29,387.03999999999996,320.1513698625899,623.8750832788227,0.0,0.0,3.895321735463448e-06,4.1715248145194814e-07,149.72558753175957,68.21566578719221,1.3117692587146264e-06,0.0,9.368526368092843e-06,5.0131520276195984e-05,60.996223373105785,1.3772582021079477e-05,0.0,0.0,230.88,0.0
DE,0.0,86.15764387588145,36.984750576,0.0,7.5375000000000005,29.6,0.0,0.0,1559.7945205477984,0.0,0.0,4052.12,1973.53,4147.2,1924.74,3196.935,3596.6400000000003,2000.9460616433007,329.48535536210966,0.0,0.0,0.0271428113049862,258.2954376346708,951.3286465123927,1816.3795930106012,1.4564785000876744e-06,0.0,7.959234566186e-06,2.4146829191034427e-05,344.5711980040469,1049.00287302018,0.0,0.0,481.0,0.0
ES,0.0,2386.139157568653,21.266231581200003,0.0,215.5725,865.8,0.0,1271.875,970.5388127852823,0.0,0.0,672.01,327.59,2860.8,766.5300000000001,1265.5650000000003,1444.3200000000002,1280.6054794515617,341.7892060714227,0.0,0.0,1.6997268211504483e-05,3.405924726791893e-06,508.1543106338777,336.51952094984154,1.26435467253617e-06,0.0,7.924401827822768e-06,2.3142501520845635e-05,585.1162429320588,425.0744635665689,0.0,0.0,473.6,0.0
FR,0.0,0.0,0.0,0.0,20.35125,964.3080600000001,0.0,478.8540625,2816.5038084388234,0.0,322.5212074285461,2938.59943,1477.437292,2580.97216,1059.904899,1534.0200750000001,1973.863408,649.6151433596085,588.2956110298322,0.0,0.0,537.8541923654255,2.0678572192380385e-05,346.91599490936704,8.054984976306939e-06,1.6264326110027563e-06,4.623807594386012e-11,1.786623586954029e-05,5.439025894451344e-05,601.5331439611576,0.00038854441503421446,58.517558273934,159.91956105714166,374.4400000003096,0.0
IE,0.0,0.0,2.7738562931999997,0.0,0.0,0.0,0.0,0.0,242.63470319628476,0.0,0.0,1644.9199999999998,799.0,588.8,90.27000000000001,149.94000000000003,169.92000000000002,160.07568493105316,15.150871107768017,0.0,0.0,34.68775559440237,74.49096579199026,362.32304672271437,78.1984712589815,1.5499146979492423e-06,4.0230322798132664e-11,7.514860727184374e-06,1.865938606030952e-05,132.25392665107063,0.11891789282819451,0.0,0.0,0.0,0.0
IT,0.0,5171.79878574485,52.70326957079999,0.0,195.975,666.0,0.0,0.0,641.2488584473997,0.0,0.0,862.5799999999999,423.47,2163.2,954.2610000000001,1585.6155,1784.16,2961.400171232236,982.7894358768849,0.0,0.0,69.70711609712532,115.21036864124318,400.414217861707,984.0086930330339,1.3984673234148437e-06,4.626584413014928e-11,9.078524332087226e-06,2.5187386603862186e-05,864.7301691369639,550.2221959447003,0.0,0.0,534.28,0.0
NL,0.0,11626.676397754301,13.869281465999999,0.0,0.0,0.0,0.0,0.0,173.31050228304935,0.0,0.0,3731.1600000000003,1821.7200000000003,384.0,370.26,615.825,693.84,0.0,3.029438877762296,0.0,0.0,320.5646493834845,362.29670579339006,428.9209413528961,612.1333682475836,1.5214750253191073e-06,3.7912420076186827e-11,8.181215440375946e-06,2.4941275938731524e-05,101.89090637360398,310.8993245567205,0.0,0.0,0.0,0.0
PT,0.0,0.0,42.532463162400006,0.0,0.0,207.2,0.0,0.0,86.65525114150589,0.0,0.0,451.34999999999997,215.73000000000002,544.0,166.77,278.46000000000004,311.52,720.3405821913245,59.32284351439377,0.0,0.0,1.737009779001037e-05,3.4096388916105728e-06,143.8197531099956,23.758646087997604,1.259736491639597e-06,0.0,7.88452747437034e-06,2.2967258669619597e-05,76.03489702702167,0.2470804130958309,0.0,0.0,347.8,0.0
UK,0.0,8255.211501725602,24.0400878744,0.0,0.0,0.0,0.0,0.0,623.9178082190899,0.0,0.0,5476.38,2668.66,1955.2,553.86,919.2750000000001,1033.68,1600.756849314514,165.82330318872926,0.0,0.0,876.3660888062001,445.4646379225354,611.7781496491059,1731.6992755701522,1.5117388793125937e-06,5.527819190270075e-11,7.551444567158321e-06,1.8772234417081824e-05,513.1809030800432,204.17225974079113,0.0,0.0,207.2,0.0
