tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,2.145089020676184,4.026933789460952,10.488252531802747,10.695637538138975,10.902119700747551,4.478887201002911,0.0,0.0,7.121191594459097,7.120528895094647
battery_1h_input,4.130989131508845e-07,4.1792457441356717e-07,4.015236751262529e-07,3.85196694601346e-07,4.637081244418568e-07,4.181266646665407e-07,4.1371467273838924e-07,4.110448539863165e-07,3.816827699546212e-07,1.1929587393599678e-06
battery_2h_input,1.195097841848051e-06,2.2365655459129903e-06,1.1616164666270041e-06,1.1957177445945812e-06,1.379850893102918e-06,9.338324279536512e-07,9.241426786639881e-07,1.1929263866577082e-06,1.1830295890728292e-06,3.809340991887659e-06
battery_4h_input,5.457454261751844,2.866443245800033,14.22635103232581,29.34713010746542,44.169905275758204,16.226673616546826,4.173802297334141,3.829575974836115,3.7554069869040023,33.91590226102348
battery_8h_input,8.02869383366186,7.019583488576073e-07,41.89497423016413,21.883482940879976,28.70208539279134,6.584416143359633,0.00394924110470451,11.329632468199776,0.012581896422328126,2.0597696288263503e-05
electrolysis_input,18.1445132416685,36.23599633634003,287.9695007033715,140.3292175774538,86.47945099958272,151.9725744969956,105.5339471677748,132.49371953035578,41.04380188096346,112.62362633743015
methanation_input,9.028014507040115e-08,6.73521243411545e-08,8.36977565217535e-08,6.405100239107092e-08,7.157043105611637e-08,8.612634343102236e-08,9.078643542199146e-08,9.125451153114575e-08,6.36020605874116e-08,9.753723449909115e-08
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,114.98196464475085,70.80712363804275,652.0104574373137,334.9121746030604,408.7402249791604,539.4669525041539,45.619771404812745,210.56882275555233,72.8872626099141,511.3807188581452
curtailment,6.068120501811218,1.4244733421439086,9.301614050291894,2.3700337811048895,5.560318318912837,3.329946188561603,3.0651619535762196,6.307334664441236,2.1519653670853,3.693203822754821
elec_trade_exports,23.833392319055623,6.872259636963297,130.10568236111044,65.02877062378384,10.217232840775297,61.53139713837243,47.39723462858855,35.35122973535549,32.311604707323696,95.55741043782379
