technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.03,,0.10517728319999996,,9.3895098662486
methanization,1.598173515981325,,13.99999999999641,,1841.6875169567131
offshore_float,16.4,,58.965168415399994,,40.31737228333441
offshore_ground,10.0,,31.9112869,,-388.22863411416165
onshore,18.4,,62.44030211199998,,5896.584253452994
pv_ground,5.9,,5.360764839,,390.66886310228284
pv_roof_com,8.4,,6.595571808000001,,319.2325999336415
pv_roof_indiv,3.6,,3.2228895599999996,,-70.11986683957133
pyrogazification,0.228310502282458,,1.9999999999943316,,126.89600208200034
river,0.2,,0.5613937724288255,,104.59081045599686
ch4_ccgt,0.7380373530723908,,0.3952217521964114,0.2634811681309409,0.0
ch4_ocgt,3.2387376431300114,,0.3988566526661505,0.5982849789992257,0.0
electrolysis,24.154869781514293,,70.90931444149956,34.62463272627524,0.0
h2_ccgt,1.533303358019245,,1.8108748540195607,1.2072499026797072,0.0
battery_4h,5.510580277127943,22.04232110851177,3.756422067660906,0.41738022967323474,0.0
battery_8h,0.002972947320704863,0.023783578565638903,0.0035543169942376346,0.0003949241104668753,0.0
