area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,28364.346515257195,0.37,0.0,0.0,0.0,0.0,0.0,0.913242009132069,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,3.4192867912187244,3.7118251753455556,5.205597309498571,6.145679065390791,1.5527285167942962e-08,7.929869909269377e-13,5.84353349697661e-07,1.5580729558442456e-06,5.51307554659458,4.962047563550027,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.4566210045659141,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.4566210045656055,8.2,0.0,0.0,8.287918586092441e-08,1.8137064410954266e-08,9.981705835450638,1.3375620742586707,1.3505989793715587e-08,0.0,6.691804548637745e-07,3.133220017262249e-06,2.541509307212741,3.4431455052698693e-07,0.0,0.0,3.12,0.0
DE,0.0,492.3293935764654,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602738759,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.8538812785380503,4.29,0.0,0.0,0.0005775066235103447,11.23023641889873,63.42190976749284,35.61528613746277,1.4995917632820327e-08,0.0,5.685167547275714e-07,1.5091768244396517e-06,14.35713325016862,26.2250718255045,0.0,0.0,6.5,0.0
ES,0.0,13635.080900392304,0.23,0.0,1.43,11.7,0.0,3.7,6.3926940639262435,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182641373,4.5,0.0,0.26,3.6164400450009537e-07,1.4808368377356057e-07,33.87695404225851,6.598421979408657,1.3017808726241132e-08,0.0,5.660287019873406e-07,1.4464063450528522e-06,24.37984345550245,10.626861589164223,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159931867517,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239747262252,7.6,0.0,2.841376989468684,11.44370622054097,8.990683561904515e-07,23.127732993957803,1.5794088188837135e-07,1.6745766908651287e-08,9.778075800974913e-13,1.2761597049671635e-06,3.39939118403209e-06,25.063880998381567,9.713610375855362e-06,88.417,6.719999987609736,5.060000000004184,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.598173515981325,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.228310502282458,0.2,0.0,0.0,0.7380373530723908,3.2387376431300114,24.154869781514293,1.533303358019245,1.5957937688023088e-08,8.50760196629821e-13,5.367757662274553e-07,1.166211628769345e-06,5.510580277127943,0.002972947320704863,0.0,0.0,0.0,0.0
IT,0.0,29553.135918542,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292236858,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.223744292236528,13.0,0.0,0.79,1.4831301297260706,5.009146462662747,26.69428119078047,19.294288098686938,1.4398633960513191e-08,9.783948005318377e-13,6.484660237205162e-07,1.5742116627413866e-06,36.03042371404016,13.755554898617506,0.0,0.0,7.22,0.0
NL,0.0,66438.1508443103,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114151583,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,6.820524454967756,15.752030686669134,28.594729423526406,12.00261506367811,1.5665122525808054e-08,8.017429569376014e-13,5.843725314554247e-07,1.5588297461707203e-06,4.245454432233499,7.772483113918012,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557074554,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.027397260273322,0.8,0.0,0.0,3.695765487236249e-07,1.4824516920045968e-07,9.587983540666372,0.46585580564701184,1.2970259888181179e-08,0.0,5.631805338835957e-07,1.4354536668512248e-06,3.1681207094592363,0.006177010327395772,0.0,0.0,4.7,0.0
UK,0.0,47172.637152717725,0.26,0.0,0.0,0.0,0.0,0.0,4.10958904109531,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050228302594,2.2,0.0,0.0,18.646086995876598,19.36802773576241,40.78520997660706,33.95488775627749,1.556487906628153e-08,1.1689810605910812e-12,5.393888976541658e-07,1.173264651067614e-06,21.382537628335132,5.104306493519778,0.0,0.0,2.8,0.0
