year,area,dual
2040,FR,-2.4999994518433986
2040,BE,-8.801836041763953e-09
2040,DE,-0.0008438263714384356
2040,CH,-1.1664069710093372e-07
2040,IT,-4.96283242563494e-08
2040,ES,-2.0922046464664595e-07
2040,UK,-6.447730303964604e-08
2040,NL,-1.486431628687347e-08
2040,IE,-1.842861974132859e-08
2040,PT,-9.07270925054604e-08
