area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,101.00000000370622,8.828647067474703e-07,17.0878444796679,26.45045463224349,2.9037287126829176e-06,3999.9999987733327,118900.0,0.0
