,0
offshore_float,0.7594918645857275
offshore_ground,0.4468664648638162
onshore,2.811584499559764
pv_ground,1.1366756092091568
pv_roof_com,1.23255804728847
pv_roof_indiv,0.6649974241839545
river,0.24071269990213542
lake,0.09951133667280142
nuclear,0.06180589168438521
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.2227324457828736
ch4_ccgt,2.414732275662335
h2_ccgt,0.12397474862391235
electrolysis,0.27863952561610844
phs,0.07458125829830782
battery_1h,0.0
battery_2h,0.37190476905338554
battery_4h,0.47611479982538146
battery_8h,0.0
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,11.416883660812516
