,0
total system cost [1e9€],46.13661898243987
elec_demand_tot [TWh],502.20810745666813
H2_demand_tot [TWh],49.764499999999984
CH4_demand_tot [TWh],134.28058795173717
elec_price_weighted_by_demand [€/MWh],86.05730454197868
CH4_price_weighted_by_demand [€/MWh],2.774159323648673
H2_price_weighted_by_demand [€/MWh],0.7324918849242947
load_shifted [TWh],23.881317040863955
load_shifted [%],4.755263144158719
attributed_cost [1e9€],61.095449930319184
primary_gene_elec [TWh],648.6262651496412
gene_elec [TWh],678.604904579748
gene_curtailed [TWh],42.77313499352695
gene_curtailed [%],6.5944192043563
imports [TWh/yr],0.0
exports [TWh/yr],0.0
net_imports [TWh/yr],0.0
lost_load [TWh/yr],0.0
lost_load [% of demand],0.0
primary_gene_CH4 [TWh],162.51201000000455
gene_CH4 [TWh],186.80431056275836
gene_H2 [TWh],73.07209662159146
biogas_import [TWh/yr],0.0
H2_import [TWh/yr],0.0
CH4_imports [TWh/yr],0.0
CH4_exports [TWh/yr],0.0
CH4_net_imports [TWh/yr],0.0
H2_trade_imports [TWh/yr],0.0
H2_trade_exports [TWh/yr],0.0
H2_net_trade_imports [TWh/yr],0.0
CH4_import_cost [M€/yr],0.0
CH4_export_revenue [M€/yr],0.0
H2_trade_import_cost [M€/yr],0.0
H2_trade_export_revenue [M€/yr],0.0
lcoe_elec [€/MWh],79.33939019898644
lcoe_CH4 [€/MWh],49.5809136783351
lcoe_H2 [€/MWh],35.18180911772171
lcoe_elec_volume [€/MWh],87.41825625299525
lcoe_CH4_volume [€/MWh],72.88237514679781
lcoe_H2_volume [€/MWh],148.8330981786072
lcoe_elec_value [€/MWh],102.1763090144092
lcoe_CH4_value [€/MWh],52.41189592181745
lcoe_H2_value [€/MWh],55.135266168415605
transport_and_distrib_lcoe [€/yr/MWh],
footprint [MtCO2eq/yr],12.093367591890196
