technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.03,,0.10517728319999996,,6.005959943357704
methanization,1.7,,13.999999999997844,,1806.3858216328583
offshore_float,16.4,,58.965168415399994,,-32.01238942985674
offshore_ground,10.0,,31.9112869,,-343.9084622844025
onshore,18.4,,62.44030211199998,,5866.61451615316
pv_ground,5.9,,5.360764839,,369.0227637711535
pv_roof_com,8.4,,6.595571808000001,,297.3511723143846
pv_roof_indiv,3.6,,3.2228895599999996,,-85.53155386232271
pyrogazification,0.3,,1.9999999999997822,,84.72454673943864
river,0.2,,0.5613937724288255,,86.86807309855278
ch4_ccgt,6.0,,3.857896446662262,2.571930964441509,-720.4871662972081
ch4_ocgt,1.0,,0.0,1.8528218786686914e-09,-79.35756623004059
electrolysis,26.0,,69.72766203476526,34.04763828040382,-2059.877610399655
h2_ccgt,3.0,,3.7415948355153517,2.494396557010235,-299.88538847946654
methanation,7.5,,1.0710788146114136,0.8533725231514222,-1652.2858958681954
ocgt_coge,0.3,,0.3429027444872999,0.51435411673095,15.927544152597193
battery_4h,5.0,20.0,2.342542395083042,0.2602824883425998,-283.36220829737294
