area,tech,dual
FR,offshore_float,303.33517834479784
FR,offshore_ground,288.08206695151773
FR,onshore,5.438046400497966
FR,pv_ground,32.87745708963853
FR,pv_roof_com,46.67941616517037
FR,pv_roof_indiv,118.72083836475949
FR,river,0.0
FR,lake,131.35025026163098
FR,nuclear,119.13946737395207
FR,methanization,0.0
FR,pyrogazification,0.0
FR,natural_gas,0.0
FR,biogas_import,0.0
FR,H2_import,0.0
FR,coal,0.0
FR,biomass_coge,0.0
FR,geothermal_coge,127.24215818060954
FR,waste,0.0
FR,marine,235.77772459265884
FR,rsv_dummy,0.0
FR,lost_load,0.0
