tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26154506438996
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242806307051687e-07
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1502842155329497e-06
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76239464032303
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909760316341013
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.69810882490712
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05658989181661
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.91092103674711,69.72219359441597,645.664246017894,335.59367621018237,411.2201036720052,517.9791464418241,43.97153201142844,200.19011664219224,73.44042010220018,504.44572077934015
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.04420531383775
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
