area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,4.026570125048821e-08,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091282041,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,1.4826449571133816e-06,2.3342331046078697,5.175668347942022,8.010906353445849,0.001101909067461068,8.951935504720012e-12,4.8934776787292915e-06,1.2478706676721475e-05,5.389312593747083,0.5558321591406361,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456221866,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.44885140475917784,8.2,0.0,0.0,2.601923917971062e-07,1.6705738476722283e-07,7.726442159715769,2.005906648353834,0.19849503060533838,0.0,3.846238715904213e-06,6.891508205501249e-06,8.092512421802847e-06,1.6300980288331316e-06,0.0,0.0,3.12,0.0
DE,0.0,3.77995254597124e-08,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602735075,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,1.6058408222389302,4.29,0.0,0.0,1.471459216338325e-06,18.728587053321586,55.75036408351705,31.82488614935112,8.139436812581101,0.0,4.7343156640181864e-06,1.1987517051480978e-05,20.1244544924063,1.3733660661103277,0.0,0.0,6.5,0.0
ES,0.0,4.132108622299703e-08,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063922556,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8260030671971206,4.5,0.0,0.26,8.11185063684248e-07,5.08953722197784,30.797710503947318,9.781693415189212,0.46730903740066765,0.0,4.025983133030392e-06,9.264399856372191e-06,20.624058722020703,1.3694648381267316,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159934680751,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239907610789,7.6,0.0,2.841376989468684,6.702765676201809e-06,5.830533858072283,26.083672697661463,1.423568789865997,4.128809333819331e-06,1.482528709904238e-11,1.0891292782575749e-05,3.413573230381543e-05,15.222628739294372,2.497281393568565e-05,88.417,8.053494370170617,5.0600000003644325,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159771964,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.0290215606631566,0.2,0.0,0.0,1.4999358297093508e-06,3.358011876452342,16.502003637118566,0.6710903660779272,6.1688856028377925,9.699699908631078e-12,4.329035384477201e-06,9.014310834223116e-06,1.131807185385419,1.3712053195820143e-05,0.0,0.0,0.0,0.0
IT,0.0,8.199354826866796e-07,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292233077,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.007688679001395,13.0,0.0,0.79,1.2289705012382e-06,4.059983050196759,21.76844464415595,24.967861917292097,5.037013907415436e-07,1.038822072044949e-11,4.198425092563197e-06,8.656391010291148e-06,33.0291507227935,5.7861302190009765,0.0,0.0,7.22,0.0
NL,0.0,2.8400267308270706e-06,0.15,0.0,0.0,0.0,0.0,0.0,1.141552511411335,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,1.3934560890003383e-06,18.5061771852621,22.169333084615612,12.439897353572244,6.291682283361948,8.646010924757952e-12,4.8794417498802925e-06,1.2442788070655564e-05,6.591074801821287,0.03742882766345526,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.570776255703774,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0272239368403013,0.8,0.0,0.0,7.783019304620944e-07,0.798531236254925,8.506019465995237,0.676270309819218,0.00340605225214534,0.0,4.024838951676864e-06,9.2504978083128e-06,1.3519359206900825,0.009621064848827332,0.0,0.0,4.7,0.0
UK,0.0,5.155817095131148e-07,0.26,0.0,0.0,0.0,0.0,0.0,4.1095890410909,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.1794905138318015,2.2,0.0,0.0,1.6495832307699883e-06,44.2123992615946,33.54871036545898,29.39737608006019,6.096070335028922,3.584933617545329e-11,4.3297875540410735e-06,9.017402746770379e-06,16.702610362376554,1.3749914150714909e-05,0.0,0.0,2.8,0.0
