area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,26.0,4.8934776787292915e-06,2.495741335344295e-05,21.55725037498833,4.446657273125089,0.0,0.0,0.0
CH,62.400000000000006,3.846238715904213e-06,1.3783016411002497e-05,3.237004968721139e-05,1.3040784230665052e-05,0.0,0.0,0.0
DE,130.0,4.7343156640181864e-06,2.3975034102961957e-05,80.4978179696252,10.986928528882622,0.0,0.0,0.0
ES,128.0,4.025983133030392e-06,1.8528799712744383e-05,82.49623488808281,10.955718705013853,0.0,0.0,0.0
FR,101.00000002930777,1.0891292782575749e-05,6.827146460763086e-05,60.89051495717749,0.0001997825114854852,3670.6577013280685,118900.0,0.0
IE,0.0,4.329035384477201e-06,1.802862166844623e-05,4.527228741541676,0.00010969642556656115,0.0,0.0,0.0
IT,144.4,4.198425092563197e-06,1.7312782020582296e-05,132.116602891174,46.28904175200781,0.0,0.0,0.0
NL,0.0,4.8794417498802925e-06,2.488557614131113e-05,26.364299207285146,0.2994306213076421,0.0,0.0,0.0
PT,94.0,4.024838951676864e-06,1.85009956166256e-05,5.40774368276033,0.07696851879061865,0.0,0.0,0.0
UK,56.0,4.3297875540410735e-06,1.8034805493540758e-05,66.81044144950621,0.00010999931320571927,0.0,0.0,0.0
