technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.37,,1.2971864928000003,,3.1129775462206197
methanization,0.9132420091282041,,7.999999999963069,,544.8088646974634
offshore_float,5.0,,20.46938166,,-1088.0857961429845
offshore_ground,3.0,,11.505333689999999,,-603.6096989117159
onshore,11.6,,37.31718662133333,,837.8999146547658
pv_ground,17.0,,16.64469099,,-389.36382052271654
pv_roof_com,24.2,,20.826934303999998,,-915.9530488877276
pv_roof_indiv,10.3,,9.841171050000002,,-1112.7093387776636
river,0.1,,0.13310050144365676,,10.853980928963578
waste,0.66,,1.00091601948294,,82.17336014593666
ch4_ocgt,2.3342331046078697,,0.4441125742847381,0.6661688614271069,0.0
electrolysis,5.175668347942022,,15.54100433163339,7.58858792273608,0.0
h2_ccgt,8.010906353445849,,13.48583314302786,8.990555428685242,0.0
methanation,0.001101909067461068,,0.00635719527076152,0.005065038813548238,0.0
battery_4h,5.389312593747083,21.55725037498833,6.1887152545184785,0.6876350282792298,0.0
battery_8h,0.5558321591406361,4.446657273125089,1.0480384166693542,0.116448712962822,0.0
phs,1.3,26.0,2.1518796738605777,0.6610349324927625,293.7416515327585
