tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,20.46938166,0.0,174.40654718353332,17.69956974472857,108.37317855546212,72.7845565096,18.296719600999996,164.7034139988,15.76351451025,241.96658402279996
offshore_ground,11.505333689999999,0.0,99.65101865766665,9.675012965999999,64.30554855568118,39.7944336,11.275885335500002,93.972698424,8.863895259,136.3854594182857
onshore,37.31718662133333,18.651108293999997,359.1511502811428,192.77523578713635,206.91716981954883,80.245494512,124.68729753999997,39.500536079999996,36.440394285,242.86107664216667
pv_ground,16.64469099,16.469568312,127.24571372799998,79.38449107800001,84.95257403116409,4.822601590000001,90.1961129223,22.548047741999998,17.450846372,31.614363914
pv_roof_com,20.826934303999998,20.459544192000003,158.984915427,98.06885305799999,91.960320820785,6.013476336000001,111.753229959,28.154811749999997,21.882089424,38.98005953999999
pv_roof_indiv,9.841171050000002,9.587361935999997,75.08440228199999,46.184573574000005,49.55773212881701,2.888325684,52.353802871999996,13.416128607000001,10.095083657999998,18.794879592
river,0.13310050144365676,22.987974248031936,18.882398113206662,12.713069042894691,30.931697831260912,1.0219863957650002,30.36948172658198,0.09995925324869162,0.10212373777753508,6.325509375445095
lake,0.0,13.749253038796825,0.3601754611504632,13.508245196884527,14.481944365939908,0.0,13.97023953150197,0.0,4.058911221991082,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999942114,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999963069,3.9999999999650346,89.99999999995926,55.9999999999616,162.51200999996567,13.999999999960243,36.99999999996176,9.999999999963297,4.99999999996506,35.99999999995629
pyrogazification,0.0,3.9319383056903967,14.067165602813034,15.995786868646775,8.116349995225745,0.2542288714092517,35.10735282805222,0.0,8.998481686721037,19.092336901166583
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.4441125742847381,0.0,3.082878421698014,0.7292193806556393,0.3560472421396958,0.47614497485739465,0.5432859760718041,2.3269835887502173,0.12535510957438828,5.054781493818081
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,13.48583314302786,3.1629095611499047,45.041456482396114,11.877408447587921,1.144205146290264,0.6108109484687564,49.56395470530295,16.35391258104887,0.6905689806203138,36.99819378727192
electrolysis,15.54100433163339,21.784784243468344,184.82910036361636,95.37792183927016,96.94256101031003,56.86335801009546,55.08367641122902,77.92365871886417,26.10967418229254,113.53536333450069
methanation,0.00635719527076152,1.089832633000135,47.65071508040244,2.6375317404238894,0.0,37.64048882994239,0.0,37.246570532606675,0.019255133177368846,36.13495258194742
phs,2.1518796738605777,7.150385625036317,10.66025168516413,12.053949116288699,8.22459531250453,0.0,14.835161596452265,0.0,10.195728541603208,4.019053168900171
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,6.1887152545184785,0.0,22.867958055909057,26.61045509800007,13.04798765046043,1.1943903721075502,42.48568005623973,7.4300606028939775,1.7696702011921568,16.79488363941735
battery_8h,1.0480384166693542,0.0,2.6067447053670727,3.099646737368253,0.0,0.0,12.735248095206083,0.07063748108598523,0.021830215016296468,0.0
h2_saltcavern,0.0,0.0,0.0,0.0,22.764574598653095,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,4.67802903422391,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
