technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.4,,1.402363776,,3.3633465133821403
geothermal_coge,0.05,,0.350000933382,,-1.4558714129776185
lake,0.4,,0.3601754611504632,,100.09021519089816
methanization,10.273972602735075,,89.99999999995926,,6129.099660404536
offshore_float,40.4,,174.40654718353332,,-7691.133428106003
offshore_ground,24.7,,99.65101865766665,,-4363.464810383582
onshore,129.6,,359.1511502811428,,7115.9138525969975
pv_ground,125.8,,127.24571372799998,,-3065.911595162169
pv_roof_com,179.1,,158.984915427,,-6843.089371610015
pv_roof_indiv,76.2,,75.08440228199999,,-8388.896290927283
pyrogazification,1.6058408222389302,,14.067165602813034,,0.0
river,4.29,,18.882398113206662,,1410.0842747602835
ch4_ocgt,18.728587053321586,,3.082878421698014,4.624317632547019,0.0
electrolysis,55.75036408351705,,184.82910036361636,90.25104483978345,0.0
h2_ccgt,31.82488614935112,,45.041456482396114,30.027637654930743,0.0
methanation,8.139436812581101,,47.65071508040244,37.965283603228904,0.0
battery_4h,20.1244544924063,80.4978179696252,22.867958055909057,2.54088422045006,0.0
battery_8h,1.3733660661103277,10.986928528882622,2.6067447053670727,0.28963830059481266,0.0
phs,6.5,130.0,10.66025168516413,3.1500436638812843,1476.8773857441527
