type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.0409410446431217,0.03795906694551821,0.037503222690035795,0.036350771747493335,0.03518415910332089,0.035332823880326915,0.03839023732967415,0.042567175485761034,0.04433447497877311,0.04498232316071838,0.044797252052308216,0.044328500855071507,0.04446680769702832,0.0442032425233374,0.04281563024464946,0.041362066841632454,0.04022198158167945,0.04069822760184029,0.044304594664021806,0.04751389314351622,0.04554629110916826,0.04265712371578876,0.04054388992435668,0.04299519808085764
lun,MAM,0.042295248654838885,0.03789184589859625,0.03699558029506382,0.03548633999309969,0.034055620739706784,0.034236889940425015,0.03739450900172113,0.041554821122953486,0.04394015319677388,0.04545079503114284,0.04564978016536556,0.045558019837546954,0.04614492224551728,0.04630914130136541,0.04474266391449196,0.042777365328439024,0.04087172054910773,0.039999964882885354,0.04103658779153296,0.04472925284848696,0.04425345643046955,0.04277955718634927,0.041133292435864686,0.044712471208255514
lun,JJA,0.04016466633969271,0.03497361911141365,0.03374073441690465,0.032026337005137184,0.03078652648677398,0.030922937142579356,0.032862743378650146,0.0353724383854564,0.038966905217421376,0.042738514937235184,0.0451818322204344,0.04678454682841433,0.048663159343231205,0.04954872197396343,0.04890085968998823,0.047919218591278276,0.046589894653879416,0.04558082084598354,0.045665312926987965,0.046791050438317744,0.04488225845210051,0.0428552706321216,0.04263881780662273,0.045442813175411975
lun,SON,0.04003853252458382,0.03554730844265254,0.03450212138305294,0.03299048074854342,0.03167563837881658,0.031800108155650875,0.035300237996159826,0.04015714310436523,0.04246798487152423,0.044407276611776146,0.045368003140975194,0.0461870577700357,0.04740403892038055,0.047724055782460056,0.04642877124302229,0.04502346675123527,0.0434584258462559,0.04286207705962003,0.044670268134046946,0.04754438793222788,0.04655796580468497,0.04321910194992793,0.04067287798380408,0.043992669464197394
mar_jeu,DJF,0.04166879827546299,0.03855155526991584,0.038038918965328995,0.03691643805473922,0.035736801178766014,0.03593645731041922,0.03882374355503778,0.043036742025330574,0.044791155994984816,0.04524091805792238,0.044897995335093116,0.044223654456533625,0.04414313920919567,0.04366350749839245,0.042292687793291636,0.040827714167772595,0.039746831690025956,0.040241136859050224,0.04392002397148036,0.04697251352896275,0.045096496686807624,0.04229414991374429,0.04028692250801906,0.04265169769372313
mar_jeu,MAM,0.04296947920129905,0.038455843822943474,0.037546858045020524,0.03606179131926426,0.0346425057529614,0.034713037056809275,0.03789221444342608,0.04195823462593547,0.04419325210370098,0.0454535775534917,0.045497361608710346,0.04526176755757663,0.04578377777227601,0.04592348626613141,0.04434528676745811,0.042486144716521075,0.0406741970024249,0.03976486479825167,0.04078850107996163,0.04419836050919725,0.043871700989808145,0.0424223600689285,0.04083578393919948,0.044259612998702444
mar_jeu,JJA,0.04124335566120191,0.03583588035408477,0.034629511770773974,0.032931010124557125,0.03156266352429284,0.031569449879522926,0.03334770524518112,0.035806258288193095,0.03927946928357583,0.04279443972481378,0.04512594499517461,0.0466289893752812,0.04834221016407172,0.048997154304774006,0.048360827042994846,0.04747969935961456,0.04619300477137567,0.04531582276184014,0.0452641236834892,0.046125186723909736,0.044232523218622116,0.04221070554428226,0.041947015975718635,0.04477704822265394
mar_jeu,SON,0.04094920982094701,0.036241691905088975,0.03535007334970065,0.03385799232985826,0.03242058084460269,0.032525548487339025,0.03575975683117147,0.04066298482876949,0.04292456868061421,0.044591495894513306,0.04523794942229322,0.0458317923236638,0.04709416861004801,0.04702415453060662,0.0457099130302221,0.044386980534530905,0.04292412778715795,0.04246268935163553,0.04433296615832095,0.04698559887415436,0.04619650057029118,0.042866408908203334,0.04028598889286852,0.04337685803339841
ven,DJF,0.04195150425767161,0.038755864601442605,0.03816672414761368,0.037085819824532705,0.03582930852391656,0.03603416566120018,0.03885397413231748,0.04316478299959836,0.04489574238669263,0.04536232042971252,0.045081047344343386,0.0443822551023105,0.04437323982405127,0.04381717980241482,0.042327546907331974,0.040738304871435066,0.039497299995892673,0.039885001943992075,0.043433003079061276,0.04613962290152923,0.04455275879829021,0.042189487458204264,0.040426586553952336,0.04305645845249262
ven,MAM,0.043479246785886216,0.03895983941072938,0.03800053968964093,0.036419169214409075,0.03502014407281013,0.03497253343173713,0.037897285799615106,0.041833071175648766,0.04408279470914026,0.04543957252278857,0.045649963821987175,0.045456505303964855,0.0459537655371259,0.046214479591415496,0.04424695708657999,0.04236226960360647,0.040275624166836665,0.03922770446757303,0.04041808651231179,0.04334076808636506,0.04319227180521821,0.04192345348040728,0.040924149663780336,0.04470980406042203
