type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.040789801890458006,0.03703460888196847,0.037382298430366674,0.03457285108367131,0.033594700313326994,0.03468312155638121,0.03822501024089717,0.042984320000795245,0.045590120151020194,0.0464557294879421,0.04621758343306983,0.0456782002685449,0.04565610803123347,0.044928198792419445,0.04338469934129455,0.04175692588477273,0.041034743451334975,0.041594901104270034,0.044194113022617394,0.046610955753412925,0.044084170886701766,0.04084004939786348,0.04052799327819658,0.04217879531744073
lun,MAM,0.041996099443545924,0.03680872189963748,0.03683032380959209,0.03343537591168554,0.03241348214080185,0.03376086033204198,0.03790817233137581,0.043409467077403376,0.046039647312302256,0.04764327658681675,0.04738500594990214,0.04668383077549706,0.04702632485431961,0.0465828203808424,0.04477760624275199,0.04281093039063927,0.041315713278049095,0.04050702134817602,0.04116382365332943,0.043610710014644456,0.0425460791282581,0.0401355739741512,0.04130201943771194,0.04390711372652439
lun,JJA,0.041698159412447054,0.03420985773884035,0.033654305959532525,0.029778947782945184,0.029047276341011733,0.03047729342041504,0.033796242176376015,0.037970119325299714,0.04205178605326417,0.045600913800631006,0.047295617151146135,0.04811826191237311,0.049908972716602336,0.04987141734652385,0.04852210062643479,0.046785965635961456,0.045107323456038385,0.043972578014879936,0.04414139587968151,0.04540917143876311,0.04335156491120693,0.04040464378293357,0.04259536655597246,0.04623071856071965
lun,SON,0.04039747432650705,0.03453042169977623,0.03410763467292215,0.03056079444139499,0.029715464329468904,0.031183400215602234,0.035427760707549806,0.041931351277686366,0.04528650585305066,0.04703932751192541,0.04739256622828492,0.047256413247325,0.04813351671645049,0.04759590143940439,0.04605913495996768,0.04433042809469752,0.042996444348767975,0.042562935266958424,0.0442884274970494,0.04668367679919011,0.04499509011804187,0.0418346649398368,0.04183378755533637,0.04385687775280526
mar_jeu,DJF,0.04226608846673097,0.03823023422375876,0.038569428411478944,0.03577393136076642,0.0347518847736273,0.03560047322658414,0.0387223864060117,0.043290461419051685,0.04569239543419816,0.04633634909632454,0.04593166267158607,0.04538349916565979,0.0452406672279644,0.04435680300818317,0.042802210433223,0.04122145563142722,0.04052866710653382,0.04106279471780498,0.04357125880793242,0.04577237750403767,0.043334295202922764,0.04020033885053796,0.039882613470688257,0.041477723382966035
mar_jeu,MAM,0.0442441927664661,0.03859034726379793,0.03856092105411689,0.03510810986813232,0.033999576237882474,0.034929745266191185,0.0384471144340036,0.04355753049790559,0.04596939899103306,0.047375958461299404,0.04688606305940675,0.0461959354869746,0.0464544494278868,0.04582672650352676,0.04404799525017781,0.04208739305169875,0.04063810047553639,0.039869597455602514,0.040449720367797926,0.042571635360119486,0.04151441548343617,0.03929189024029198,0.04044116715075824,0.04294201584595729
mar_jeu,JJA,0.04453872502466954,0.036828193046764414,0.03627747151277245,0.0323145603787789,0.031241554079650034,0.03202611386461837,0.034570305331725996,0.038450026000349954,0.042174883047345256,0.04537299940842231,0.04679373248111874,0.04748283058884889,0.048985207454129924,0.0487019636797446,0.04729250642486304,0.04562084902932208,0.04398436152052322,0.04289974002599978,0.04308429211126486,0.04405193166476588,0.04198068143099948,0.039225011852568416,0.04130206194715711,0.044799998093596784
mar_jeu,SON,0.042801231876680904,0.03656204239239887,0.036237220535552575,0.03276438848863113,0.03179223393986255,0.03276161999716656,0.03628433130373101,0.04243478594006398,0.04541723078343679,0.046785935827298696,0.046804014234086214,0.04658079462813729,0.047234746441620894,0.04652546125599861,0.044976865842340216,0.04328102565038537,0.04209854701646859,0.0417383228258932,0.04337544310916718,0.045482805541396554,0.04388245208040202,0.04083281593691878,0.040750631785732946,0.04259505256662922
ven,DJF,0.042647548592768404,0.03860996023472421,0.03892056620542583,0.03620872854344115,0.0352320628647839,0.036108622977388136,0.03919852059616747,0.04383702059650414,0.046244616187411595,0.046816586042379586,0.04624927958193248,0.045489226881077066,0.0451119481834618,0.044157904923188496,0.042359157350195034,0.04068879145011914,0.03980651418045473,0.04022527425346042,0.04295512970579738,0.04472900945496433,0.042723766971957164,0.03998555624250887,0.03997538138466718,0.04171882659522151
ven,MAM,0.044749927627017655,0.03893635587410123,0.038889333667165044,0.0353630172814315,0.034225300518530705,0.035108361344893486,0.03852504073311511,0.04340124021166772,0.045808769987500914,0.04729778465519115,0.047005947530380045,0.04623052856985931,0.04647277262174705,0.04602893448926842,0.04397724363434661,0.04186931883052195,0.040169823292907844,0.039343499796421474,0.04020393183948406,0.04184892428604706,0.04117585971924519,0.039159668615031146,0.0406945093463842,0.04351390552774093
