type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.03992338170348601,0.038364889755103694,0.037840346072770266,0.03613444251158868,0.03523686576897006,0.0362860342388877,0.03915299869548564,0.04269094807029471,0.04460306145853379,0.04481775643361383,0.04473056555559888,0.04441511519077984,0.04463970992090937,0.04360548917556385,0.04228924914602147,0.04112714350334117,0.04071896590065357,0.04166207225235533,0.043998699838815276,0.04579437373993095,0.043917786956655276,0.042461609978291764,0.04260637290972206,0.04298212122262698
lun,MAM,0.04076190132244886,0.03858991082063393,0.037757524550514024,0.035832321499887174,0.034961861107179526,0.03625249806333917,0.039515618441297334,0.04321613426169946,0.04510080054494054,0.04586395555219783,0.04562077725225844,0.0450976036854508,0.04557706285596027,0.04458566598022637,0.04302400035711348,0.04144197826012844,0.040405776933690726,0.04002046308989304,0.04075222328790227,0.04316333150757707,0.04246416549318594,0.0422055177246809,0.04346212167948865,0.04432678572830563
lun,JJA,0.040824647100391256,0.037558639259785934,0.035731445186915435,0.03373799434433509,0.03283824308184178,0.034015407930488316,0.03626996958903972,0.03912522266636374,0.04195877265889212,0.04406553209248055,0.045195779645974855,0.04594206006550374,0.047342313060474005,0.04672915239983154,0.04546761829479123,0.04429547270850764,0.043247053034050915,0.04254028309983516,0.04296595393195569,0.04421203835463213,0.04281085194910098,0.04237922809836498,0.04465295580988152,0.04609336563656168
lun,SON,0.03957898781153252,0.037136103967490466,0.035807960799731316,0.033886014609827216,0.03308514028027207,0.034203675369125906,0.0376908887827494,0.04210388275516498,0.04407477670244986,0.04497833814863549,0.04522608849244048,0.045420955454226544,0.04618395168821713,0.04519858770587708,0.04382048242339195,0.04267439926245301,0.04185711736837443,0.041942134280960816,0.04359759786174233,0.04566286486607584,0.044573512126087365,0.043504861332087336,0.043688250162982015,0.044103427748104454
mar_jeu,DJF,0.040947598182540866,0.03911574471347695,0.03847589024900895,0.036880960677782244,0.03606989256383715,0.03687568279388876,0.0395639106119113,0.042951822565801406,0.04468133407897116,0.04481753818349136,0.044521628486160425,0.0442550654232542,0.04442859663075207,0.04326242742170795,0.0419803915064254,0.04083447687328595,0.04043311605229536,0.04136032652256669,0.04360159194952763,0.0452068150272516,0.04339186932875538,0.04196790017260918,0.042026434283355875,0.042348985701342295
mar_jeu,MAM,0.042358879201869676,0.0397800318772918,0.038765584915361855,0.036933138917493356,0.036116406690546804,0.037021083276407414,0.03993459752624964,0.04333930348584984,0.04503630437397411,0.04562762972183534,0.045171667330057404,0.04472605725196605,0.04513549228870179,0.04400310913591537,0.0424724453601359,0.04095175451164444,0.03997824966073702,0.039521055896043565,0.04041279322921134,0.04250090870637662,0.04193383938113043,0.04164924585405849,0.04290953159814,0.04372088980900157
mar_jeu,JJA,0.042508937612248776,0.03896342054831632,0.03711557687259441,0.03518270773845557,0.03434114571660651,0.03500824857628453,0.036791397718525375,0.039510212431878806,0.04210998204032013,0.04400409209849456,0.044852972214659344,0.045490546880077525,0.04680124036705006,0.04604011544360295,0.04486170040498589,0.04369607372346657,0.04268784987655347,0.04202607342023569,0.042420064350028826,0.043301309890585185,0.04191607015502972,0.04155063415667139,0.043642009974878694,0.04517761778844953
mar_jeu,SON,0.041187262422937465,0.03834400893545536,0.036981442179674966,0.035271036474291695,0.034457894892701124,0.03532763358319528,0.03837217356889128,0.042542277718567695,0.04429479769363611,0.04491278550496416,0.04500971558577759,0.044934781416945346,0.04552603937645139,0.04441596429384243,0.043109233050477584,0.041947127651276436,0.04119279720755636,0.04126214353517832,0.04290539403214382,0.044959496531570865,0.04393853199477,0.04287637801279004,0.0428805063066586,0.043350578030246265
ven,DJF,0.04127125320563457,0.039379482490240716,0.038882013944347996,0.03715458836153237,0.036462528124246434,0.037320513097232645,0.04006181551785259,0.04334938608002115,0.04515235759227584,0.04528150433135963,0.04492686450059114,0.044359445454703356,0.04437934061675321,0.04320463863275795,0.041641188358193984,0.040448434488813696,0.039791964559664585,0.040747921297255914,0.04304377616469762,0.04426831827644996,0.04280389775982064,0.04171533981892322,0.04195448018163512,0.042398947144995834
ven,MAM,0.0427143704524021,0.04011463186103792,0.038992126430815774,0.037103480332107135,0.03630680766167276,0.03714504246155374,0.039936848718315245,0.0431981090056926,0.0448747079115429,0.04562924231253731,0.045419036632545484,0.04494163653321849,0.04534372897296146,0.04435681285110136,0.04253307340710576,0.040836295425753746,0.03956859869667699,0.03926050619256084,0.04015736341366334,0.0417427778837987,0.041401953205082956,0.041395930500536464,0.042942146581496525,0.04408477255582023
ven,JJA,0.04314845328854007,0.03949121995679651,0.03763606583629434,0.03568457300348044,0.03478200231973013,0.03546182274635736,0.03722543395919052,0.03992095964579292,0.042439804213560674,0.0442596002883594,0.04523540559778771,0.04571851619162421,0.0468973385554792,0.0461333613198231,0.04466189383489077,0.04341609524476184,0.04209209252900863,0.04154523235747934,0.04188355790679494,0.04234431927982596,0.04094299023816211,0.04086778029553893,0.04324242638191255,0.04496905500880834
