type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.03933718297089799,0.038645913034620095,0.038321479080373776,0.03646549663205874,0.03512035990382016,0.03587088692877364,0.03891642746917587,0.04289171871061852,0.04517585111587323,0.045812869131594644,0.04584640006209357,0.045375802760077945,0.044999421170551106,0.044557408593676066,0.04409691238488017,0.042262434732301464,0.04097961201807074,0.04070601888383906,0.0430523057365389,0.04560942205488281,0.043838887553633216,0.04108010374654535,0.0398082513400679,0.04122883398503488
lun,MAM,0.04005959412892258,0.038563609249273156,0.03791851042306136,0.03556897135634558,0.033893314475428066,0.03484493905826499,0.03831993812350963,0.0425836424878424,0.04525919903588019,0.04669187230685292,0.04686103713814729,0.04636611118244005,0.04622703896470796,0.04631277250343342,0.04600331544509224,0.04373799049445052,0.0417017335495754,0.04023129288104553,0.04040909119856692,0.04289586783734884,0.042497515341353265,0.040676451226631896,0.04019205643824469,0.042184135153581125
lun,JJA,0.03930557689029174,0.03677430155744047,0.03536060170243405,0.03263457306232886,0.031188015654695454,0.032016218540062445,0.03435585506019825,0.03704917067008962,0.04042526454045719,0.04376155338361402,0.04601442843641014,0.047154883439331684,0.04821331183137441,0.048992683491553224,0.04930906856235225,0.04767759631159638,0.045921886871772837,0.04443003215534946,0.04402928847410389,0.044934268433567154,0.043565679872824836,0.04115965919317797,0.04184236065189184,0.04388372121308183
lun,SON,0.03837275036792322,0.03684596874348301,0.03575015585117592,0.03317557053649207,0.031612726383248246,0.03252670229673893,0.03610687143315842,0.04107220091845658,0.04363200985522584,0.045419504648257315,0.04644366124248625,0.046852171407659085,0.047253219749616965,0.04734601156630224,0.047402610639107806,0.04565555556083479,0.043813865774716805,0.042516355955972425,0.04358816368747715,0.04577619022009319,0.044730083076776415,0.04171271518563486,0.04034640037260456,0.04204853452655812
mar_jeu,DJF,0.0401235898509688,0.0393025438815617,0.039119094922501686,0.03724882356982223,0.035895158520589325,0.03652126616470404,0.0393827086370685,0.04319723306924952,0.04540274445364672,0.04578096029683369,0.04563999368167525,0.0451826562194233,0.04477210771751799,0.04414407180782616,0.0436927717835242,0.041856928192985886,0.040589454253216826,0.04032510173969801,0.042604872698879,0.04500398158321317,0.043301750907559694,0.0406538044970838,0.039462196992212525,0.04079618455823796
mar_jeu,MAM,0.04106548719192448,0.039450420074067676,0.0388095223613556,0.036443387856131146,0.03482165241961129,0.03547962159512671,0.0387117669733711,0.042827330207708326,0.04524722515429841,0.04645962863541451,0.04645169058303651,0.046019516389162796,0.04590976787664251,0.045869102506839815,0.045532495280775104,0.04332756686174541,0.04139167462836474,0.03993216197519473,0.040068467418502916,0.04228861473437156,0.04198095518236828,0.040197847364737756,0.03985346350186201,0.04186063322738681
mar_jeu,JJA,0.0405896734389269,0.037899256615372114,0.03664003394805615,0.03395468990548167,0.032439617149930676,0.03295479134259958,0.03490180887450129,0.037429172074115634,0.040681689007927985,0.04373196137165036,0.0456828223990648,0.04683494539183377,0.04782703562398277,0.048389936440249644,0.04863844001307897,0.04701845372780757,0.04531891905658145,0.04398785858088185,0.04360745424645041,0.04418565998327484,0.042690263069219574,0.040427816403639634,0.04107904866295737,0.04308865267241499
mar_jeu,SON,0.03967339887382858,0.03783862184227182,0.03684617475851432,0.03441346265038668,0.03293470968044539,0.03360401180222629,0.0368422638594924,0.0417191031411836,0.04415528230543401,0.04553563489797774,0.046270153676785886,0.04652406514422055,0.04669553449353721,0.04663184579908552,0.04661107059835709,0.044787330060663814,0.043086906426844124,0.04192234620704462,0.04297927558590973,0.04495316780135747,0.04397368413944434,0.041071097946089,0.03972202137491005,0.041208836933989794
ven,DJF,0.04045220335920834,0.039599357133632884,0.039243116080386796,0.03740278624860546,0.03603274611822801,0.036654528206388745,0.03947084891347171,0.04338145054058758,0.04559943099863184,0.0460341570016967,0.045919118098349365,0.04531881894102098,0.04490880393733647,0.04425727809688808,0.04352184643374066,0.04154865838921177,0.040058093643484595,0.03978915454606608,0.04223668072876872,0.044227411266389155,0.04289738764668279,0.040618948803752296,0.03965301921286782,0.041174155654603174
ven,MAM,0.04175532695379138,0.04010053726719028,0.03934318021916111,0.03694114853073745,0.035261194622747294,0.03581827571018654,0.0388558325023363,0.04276957243969078,0.045161349289095466,0.04644046157160681,0.0466346632526297,0.0461442997825595,0.04589795246258631,0.045992720275606726,0.0452291236618608,0.04287118478631623,0.04072286282703766,0.039285965175373375,0.0397147095932927,0.04155995887302929,0.04132921875381235,0.03989131589010768,0.03998308168064855,0.04229606387859575
