type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.03846543432499879,0.03551476020571968,0.033648283553814114,0.032482758337416213,0.03200518344045003,0.033120409411318025,0.03615009895393938,0.040806869673704955,0.04452226151379726,0.04561315969963222,0.046053889943769924,0.04607102815719937,0.04633822300829818,0.04547075538343652,0.04464904618188077,0.04352769815817873,0.04315191277544288,0.04426473079887283,0.04633278467154883,0.04820102006106489,0.04681567380806531,0.04355709399049344,0.04125196024771236,0.04198496369924528
lun,MAM,0.03912278936382539,0.03532210485257724,0.03297343400755243,0.031668454359819985,0.031190464834211874,0.03247047754888796,0.03597366905300792,0.04115911984363029,0.04543229603371838,0.04702867205962903,0.04715376198124637,0.04690753659965352,0.04722580366347555,0.04628417937980337,0.04533400075396955,0.04391761750579175,0.04304132798704112,0.04302857571619056,0.04387450205550129,0.04632855121741511,0.046001364077095576,0.043763329014358233,0.04180063329750535,0.04299733479409232
lun,JJA,0.03876463928067644,0.03404755026980941,0.03149069658901663,0.030115597859633626,0.029640944971476506,0.03065012897584951,0.033389372230129936,0.03784535946830121,0.04238285722448323,0.0450398942755265,0.046388180986311124,0.04731096071349043,0.04846663321472695,0.04828195523393081,0.048019824467007914,0.04712924603447011,0.04650566854193491,0.04640869852973193,0.046540016925156885,0.047141253217174384,0.04555735498757687,0.04288091884901786,0.042131797175157186,0.04387044997940967
lun,SON,0.03769620234385785,0.03353732258105403,0.0311544695066802,0.029797567186609166,0.029287916752881712,0.030535834786652765,0.034402500864647585,0.0405220012394473,0.04471033459874099,0.04640584367559957,0.04698635485172735,0.047205324291417314,0.04783080675442438,0.0471156497494612,0.04633031351219639,0.04509584491796636,0.04442039654120945,0.0449406038858046,0.04644629557488739,0.048776636807101,0.048235935478488305,0.044625655321179875,0.04156761232940227,0.04237257644856296
mar_jeu,DJF,0.03912641110452332,0.0359245544271733,0.03397306469831301,0.03277224591737226,0.032304441333382096,0.03341486416100075,0.03642668666618894,0.041059608795038435,0.044730728714337566,0.04573240918187072,0.04610899036205212,0.046108319703520535,0.04629526232225224,0.04536206865085425,0.044517073769279394,0.04342062776986282,0.043036402460342064,0.04411587422643119,0.04609628248568487,0.04772556651888495,0.04627416324021957,0.0430893656306287,0.04082941210341335,0.04155557575737354
mar_jeu,MAM,0.039954535866426145,0.0358339463324211,0.03345401753390913,0.03208710581678253,0.03163137522421846,0.032897914823224295,0.036271970497753776,0.04131401138859869,0.04550927816079641,0.04702143779804791,0.04710071185032846,0.04688129950920498,0.0471720254803991,0.046139409553905684,0.045141077986224194,0.0437063285926015,0.04283550247140642,0.042825329796223194,0.04360659926660914,0.04579460655188638,0.045436891959240416,0.043272500958698695,0.041455904860654244,0.04265621772043915
mar_jeu,JJA,0.039314066219124574,0.03448020724181825,0.03200812899893793,0.030605777759663992,0.030091496757329052,0.031027972496699027,0.03363578409712372,0.03803248804781113,0.042559134848778594,0.04515743307709899,0.04644992461951104,0.0473439673806719,0.048431523396630385,0.04816909402589914,0.047929159539267886,0.04702601271982186,0.0464147354682978,0.046284178789091295,0.046324351868905655,0.04661177985757329,0.04489514624459215,0.04229764041475753,0.04160740082319743,0.04330259530739736
mar_jeu,SON,0.03843719701221937,0.034127226410347614,0.03176382916988939,0.030401676749091548,0.02991759172529658,0.03111245709907602,0.03486192063173771,0.040913866822093976,0.04506127838260882,0.046568811736394676,0.04699519415575922,0.047095928262259924,0.047617582495779485,0.0467683874562878,0.04590808339147497,0.04462285328699647,0.043986262934504576,0.04454508174002263,0.04601428803873444,0.04814773836766574,0.0476436408236707,0.04420469665269577,0.0412532139103748,0.042031192745017924
ven,DJF,0.03937552551156549,0.036184014589769775,0.03420426672183006,0.03301824365758577,0.032571925433652386,0.03365857192610899,0.036594604987983864,0.041214331891627314,0.044902862637686454,0.045989849830924176,0.04640606916361655,0.04637945345250852,0.0465028110079218,0.04538280431433006,0.04444790525972506,0.04338965626281736,0.042870347060169414,0.04386971798435006,0.04572832606380226,0.04701537351725452,0.0455508008626858,0.042523562066022556,0.040585296485928075,0.04163367931013368
ven,MAM,0.040305976817429014,0.036220118266475296,0.033682866719118236,0.03225852294368013,0.03179709012725307,0.03303712273611617,0.036262482299952145,0.04110279243791413,0.045264133339948956,0.04701496711027616,0.04728398978881982,0.047137229984219785,0.04741366481566036,0.04634235331805813,0.04523035344429471,0.04388919574705509,0.04287747171222242,0.04280323268575473,0.04352417470819186,0.045236598001134116,0.04472148523619922,0.042618998962270255,0.04118333205558141,0.04279184674237479
