type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.04134973403413029,0.03911173463486248,0.0392239368759483,0.037571477574177,0.0362306645967981,0.03642254568923408,0.038289245646360014,0.041493802335127714,0.04272958686607332,0.04362814123405618,0.04354045601107594,0.04309374873928634,0.043514693288739546,0.043027102385578234,0.04250119632828073,0.041650473212882025,0.04052882955743449,0.041353883350110816,0.04445205968724817,0.04699208331865416,0.04569326785394848,0.04282215540022475,0.04127979047166327,0.04349939090810557
lun,MAM,0.04226774709408434,0.03911435889190158,0.03900550496950659,0.036847042879126726,0.03523984474918269,0.03545975834632407,0.03763684045812407,0.040702294971415184,0.04238933702689107,0.04378909411542046,0.044203723344967846,0.04410627481481413,0.04502345817992828,0.044875095089545,0.04434212781904697,0.04310900857244884,0.04126483466983096,0.04048960607108451,0.04155792206034181,0.04484612553794146,0.044819862988623976,0.04295552321956495,0.0414732071472539,0.04448140698263057
lun,JJA,0.040137758215664544,0.036266111091201876,0.03581709757122397,0.03347496957240674,0.03211030366339287,0.032201900313833,0.033243461902872334,0.035506434816559775,0.038550369196343,0.042052829276503625,0.04448277358318849,0.04590833544136516,0.047759949980848024,0.04835159545650651,0.0484848406771031,0.047710187642632844,0.046357736027140384,0.04549492103618897,0.045316364760284326,0.045994330107951224,0.044807949988651626,0.042875202376260295,0.04227279799756361,0.04482177930431372
lun,SON,0.040432400682987195,0.036966405493264375,0.03676744929667055,0.03457697005684488,0.03303489867718109,0.03329722787255644,0.035761171741009026,0.039488226495023704,0.04122579677134054,0.04324034616474575,0.044381785916659415,0.04489915792582688,0.04626878451426255,0.04624967758291855,0.045956564511518735,0.04495431175963925,0.0433755544072897,0.043129492099543774,0.0447372066161672,0.047267723917752726,0.046529732703427834,0.04290336537565038,0.040788278987597175,0.04376747043012228
mar_jeu,DJF,0.041797443098986954,0.03945053936171605,0.03959409440332086,0.03795590819823047,0.036624597870081946,0.03681936834441723,0.038698034511167864,0.0418270642389423,0.04297857627698502,0.043799190145445456,0.04359142257439016,0.04307152637461908,0.04340708209698325,0.04278406838306105,0.042175505927103105,0.04132719837931263,0.04024611600624536,0.041045048416086534,0.04413182039254788,0.04655079961912406,0.04528900494651499,0.042536389039314414,0.04104264048822917,0.04325656090717398
mar_jeu,MAM,0.042556500961389986,0.03923409166510656,0.039147132835847656,0.03704198189774164,0.03550694559798921,0.03576456226428817,0.037799360516682284,0.04078954993686811,0.042496297867125644,0.04380943547147491,0.04412742647570903,0.04405613750265679,0.04496301951392313,0.0447080632489646,0.04419678091456057,0.04296949098742916,0.04121082492748482,0.04048753965185796,0.04152616826139211,0.044554263897541094,0.0445640003365138,0.04278228431998458,0.041379074378089416,0.04432906656937876
mar_jeu,JJA,0.04057692317598857,0.03669826189017522,0.03629823980206258,0.03394698765606533,0.03255595911823919,0.03260757524348092,0.03358832534086171,0.03575038157890845,0.03875293303493061,0.04215299367200343,0.04450184553211496,0.04592910428382601,0.04769447782488817,0.04812578781109694,0.0482315331443328,0.047463877798376186,0.04612531216117544,0.04528041287920755,0.04509887769335665,0.04560145063112703,0.04428809642099588,0.042429874538078734,0.04191124858940223,0.04438952017930556
mar_jeu,SON,0.040791827924053614,0.03730342041357808,0.03723333366799819,0.03505982412368319,0.03359488799916449,0.03382286017600602,0.03621205993210439,0.039883084903541324,0.041557643958402904,0.043431695504586504,0.044379598542867556,0.0448174763506158,0.04606271950012931,0.04589365445478994,0.04550277469054342,0.04444263651983046,0.04295081447888413,0.04280959655812291,0.04438413585838675,0.046821782246206395,0.046167491653095236,0.042661122425862785,0.04066749619955593,0.04354806191799066
ven,DJF,0.041958791793283746,0.039603860179319196,0.03965872968125136,0.03799732980182019,0.03663909682462059,0.03685158032603307,0.03864987027567006,0.041812478026202464,0.043001417104167966,0.04383112859306713,0.0438020385426036,0.04334389758083718,0.04366207992217523,0.043022995323316056,0.04235314400335233,0.04146646541480613,0.040222707308564504,0.04088730009080403,0.04377913784569919,0.04577182133943869,0.04468025784371054,0.0422695796087801,0.041125560818774616,0.0436087317517022
ven,MAM,0.04286391675887959,0.039513641211091306,0.03940154904517588,0.03727973702808783,0.0356653672617996,0.035896300049346026,0.0378549764317242,0.04075102411512794,0.042456900501670024,0.04390782642628547,0.0443493583557681,0.04429101318532166,0.04518896478631426,0.044873467797656615,0.04426609844510707,0.04294783104347233,0.04103811088814027,0.04027072023650502,0.041190334110152556,0.043744919518442345,0.04386558634470977,0.042339385580333025,0.04139740097797063,0.04464556990091848
