technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,10.575159742548706
lake,13.03119,,14.639649134215272,,3391.805533081533
marine,1.39303,,5.49674453973,,-41.97028503937668
methanization,18.55159931610379,,162.51201000003712,,-6414.323305651126
nuclear,2.095714285714286,,12.850920000001148,,1581.7274048519996
offshore_float,29.2981,,92.45837617973798,,-7123.999738631276
offshore_ground,18.49108,,53.181155989303996,,-4420.044410283952
onshore,80.65538,,188.3673075167251,,3780.5878027278686
pv_ground,69.27483,,84.98130715240319,,-556.0172645034302
pv_roof_com,85.9395,,91.56141028726498,,-2291.415058022604
pv_roof_indiv,41.81914,,49.702462317677394,,-3931.7912329578958
river,7.6,,35.27823501774751,,3317.6818161876845
waste,2.841376989468684,,4.309060221438507,,423.65090116460965
ch4_ccgt,17.96724214358436,,27.04305896164573,18.028705974430483,4683.238578270128
ch4_ocgt,5.342062989580346,,0.36114830080901916,0.5417224512135288,92.19491405658202
electrolysis,12.400878999941956,,50.25445133059471,24.538975364341674,-3064.1365078376484
h2_ccgt,0.1513485257407113,,0.29273606087546483,0.19515737391697657,47.22818761231263
methanation,4.669572902407457,,18.203306134387336,14.503322326691421,-1792.7392015102628
battery_4h,20.424074003417687,81.69629601367075,22.066479851077048,10.82847291231652,0.0
battery_8h,7.201460633266002,57.61168506612802,12.928539380511351,4.0542193167778375,0.0
ch4_reservoir,88.417,118900.0,45.515056117970495,-1.234354840562446e-10,-113.78764029443482
h2_saltcavern,6.7200000028229905,3999.999999480728,23.202152189188805,2.0907719999740948e-11,-241.37832719277122
phs,5.06000000001748,104.43861994416793,8.885879124609756,2.5969786566277886,1345.4189181439997
