,0
offshore_float,0.6472086332581659
offshore_ground,0.372268091925128
onshore,2.4487749977174262
pv_ground,1.1897383001336448
pv_roof_com,1.2818597440217097
pv_roof_indiv,0.6958344724474835
river,0.21166941010648507
lake,0.08783789480529164
nuclear,0.0771055200000069
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.029253012365530552
ch4_ccgt,3.2451670753974877
h2_ccgt,0.01024576213064127
electrolysis,0.2512722566529736
phs,0.05331527474765854
battery_1h,0.0
battery_2h,0.0
battery_4h,1.2798558313624688
battery_8h,0.7498552840696584
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,12.63126156114176
