area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
FR,0.0,0.0,0.0,0.0,20.35125,964.3080600000001,0.0,478.8540625,2816.503808135878,0.0,322.521207428581,2938.59943,1477.437292,2580.97216,1059.904899,1534.0200750000001,1973.863408,2.4322012056592023e-06,584.4488968860921,0.0,0.0,844.460380748465,122.86744876034795,186.01318499912932,7.718774812776277,453.53226814632427,3.09072792234185e-10,4.918686594117174e-06,1.3757449010085525e-05,490.1777760820245,288.0584253306401,113.78764029492625,161.81345118948752,374.4400000012935,0.0
