tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,18.872550154999995,0.0,166.5708104517333,15.467416453999999,92.45837617973798,61.818267132999985,18.4435524578,152.9647496902,14.575773298499998,213.49433275169997
offshore_ground,10.52002362,0.0,95.16303656166666,7.968864385999998,53.181155989303996,33.2983805,11.366375351899999,86.76224554400001,8.237314413,119.10088703571428
onshore,34.594181895999995,16.914885741,333.1566354651428,181.3466207672727,188.3673075167251,67.21612239199999,127.73775227199998,35.543916659999994,34.374801719999994,210.1076943485
pv_ground,17.320365,15.465523152,125.68744045000001,78.04749191699999,84.98130715240319,5.291937032,87.01123315500001,24.349213812000002,17.099416747,33.48609867
pv_roof_com,21.563985476,19.029050465999997,156.421931742,96.75926837500002,91.56141028726498,6.57944574,108.55735041060001,30.103501469999998,21.519266027999997,41.01796758500001
pv_roof_indiv,10.258212694000001,9.047491893999998,74.49044080799999,45.42085143,49.702462317677394,3.159591084,50.554691838,14.522242014,9.889211309999999,19.920457467
river,0.17797770742379687,26.57505208343189,19.809339326618147,11.728824889035984,35.27823501774751,0.6206742090979982,32.466676107101115,0.10283504267683484,0.15034898384721893,4.983030650977267
lake,0.0,14.363871830362552,0.3415035263748364,12.547729339979266,14.741231164827836,0.0,14.529556260807906,0.0,5.3292591564786544,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999993195,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999995689,3.9999999999959965,89.99999999999025,55.99999999999252,162.51200999999656,13.999999999995202,36.999999999993655,9.999999999995557,4.999999999995928,35.99999999999373
pyrogazification,0.0,3.9999999999919753,24.99999999999056,15.999999999991177,8.116349999992352,1.9999999999916462,36.99999999998921,0.0,8.999999999991635,19.999999999990433
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,12.169176076416717,0.0,0.018071691553333824,6.862612077590084,0.0,0.0,13.500802232689532,15.972779469446685,0.0,15.628935466356069
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.15092116819893406,0.0,1.013583788546284,0.10715232768545992,0.065335263651122,0.3836880511319407,0.9890361692642488,0.8193582007532172,0.02138371553584554,2.9381432196144086
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,11.785173287043948,2.828619957488171,47.063955606067516,4.908743633767708,0.5494887698654624,2.0820823380610656,37.9976466880495,20.004930380163984,0.07358429296416566,50.44038398271643
electrolysis,14.6026508158852,24.097373086677656,206.1118419896828,88.10162913822288,72.15441433790888,60.19639939263329,57.01290971968745,81.09431191774883,26.00036671753548,112.6206773351188
methanation,0.0006977383798942786,0.7636013152693396,18.990716088646106,0.0,0.0,18.336545547921236,0.0,22.15842700373633,0.0,6.5862946684655475
phs,1.6739980152796532,5.994834166435812,8.345305165423214,8.444833544905666,7.178145352669695,0.0,11.896766151126105,0.0,8.071907429412192,3.6736185908237124
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,6.883895655528258,1.4921763172200733,20.532881905564924,38.47927277167703,20.078454771920473,1.3521084770419793,32.82235124059592,7.810558044446855,3.8654989820766787,9.88696073892512
battery_8h,4.648661888285853,0.0,11.748244066394008,11.942577039962963,6.5653318952945865,0.0056357744145508724,26.521818926046723,1.3405359282915845,0.007782482107497697,4.047751619925811
h2_saltcavern,0.0,0.0,0.0,0.0,22.08660583891413,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,3.9597263668280047,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
