area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,12169.176076416717,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091319284,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,2.397734583211614e-07,1.0108236774925452,5.916167050019469,9.262724761133798,0.00012045863347424511,1.1310592064287617e-12,9.47353491062592e-07,2.3002454687706575e-06,7.369488542077168,2.9336222918770356,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456575294,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.456621004565294,8.2,0.0,0.0,3.4867112617497434e-08,2.9044145046952845e-08,9.44127431025139,1.5457829658290496,0.13036389740912666,0.0,9.934809550811351e-07,3.3890117046649753e-06,1.4039017730421712,4.7633804200390295e-07,0.0,0.0,3.12,0.0
DE,0.0,18.071691553333824,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602738615,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.8538812785377354,4.29,0.0,0.0,2.4377707017190575e-07,6.871032516653385,68.94485765691668,43.809380471951435,3.253831860065942,0.0,9.167727925774872e-07,2.219904875358919e-06,21.88300709812166,7.379288292469613,0.0,0.0,6.5,0.0
ES,0.0,6862.6120775900845,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063926089,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.826484018263832,4.5,0.0,0.26,1.5675879222259162e-07,0.7239774274416638,30.654559206353273,4.797187962938551,6.729831798960528e-06,0.0,8.382713505642133e-07,1.7810711381471676e-06,34.42801491060908,5.977495272307198,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.551599321200758,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239762037774,7.6,0.0,2.841376989468684,1.071212084273326e-06,0.6156097411006584,20.301110818770407,0.768044038914496,4.6153953005452783e-07,3.645581184087761e-12,1.8657642597418743e-06,4.555756700665409e-06,23.13822067022354,4.20940083419852,88.417,6.960952541505664,5.060000000028921,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.598173515981187,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.2283105022821514,0.2,0.0,0.0,4.0012249127488876e-07,3.550070024395731,20.797947674792585,2.224151033210633,3.1235749587694177,1.2620367766165596e-12,9.165537875484435e-07,1.942003466391165e-06,1.6669989662902591,0.004208804231119645,0.0,0.0,0.0,0.0
IT,0.0,13500.802232689532,0.57,0.0,1.3,9.0,0.0,0.0,4.22374429223672,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.22374429223621,13.0,0.0,0.79,6.065325312024798e-07,5.985401620961674,25.72587097182016,23.475586141600413,1.0527410006546764e-07,3.0633624995655676e-12,9.982121400759147e-07,2.3708912145830286e-06,28.473071579190695,13.503457401178249,0.0,0.0,7.22,0.0
NL,0.0,15972.779469446685,0.15,0.0,0.0,0.0,0.0,0.0,1.141552511415018,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,2.521461294323993e-07,5.341362860977829,25.764201651844676,19.431192624955205,3.7547874542984485,1.1940637437137327e-12,9.494935610975628e-07,2.308050285491845e-06,8.566604564660215,0.8567462662813693,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557072976,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602730175,0.8,0.0,0.0,1.5750998340553765e-07,0.1303343834624839,9.416040110648243,0.08780163442417638,6.172918631302705e-06,0.0,8.34649425378375e-07,1.7702935871480552e-06,3.4086445887022307,0.003900527930806267,0.0,0.0,4.7,0.0
UK,0.0,15628.935466356068,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041095174,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050228299583,2.2,0.0,0.0,3.752579495420698e-07,27.229887449232447,38.89363611875269,40.56652148255111,1.1397726292928447,3.4410341109686006e-12,9.191215923088159e-07,1.9492747507244624e-06,12.025819110678327,2.9604747213112486,0.0,0.0,2.8,0.0
