area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.6071331705184,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,2.8793153493319895e-05,80.2165066051119,492.8252112743929,1300.0965759489595,0.02712953696129003,1.3279369729000145e-10,1.3262948874876288e-05,3.680392750033052e-05,176.86772500985202,117.34489167508143,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.30356658518596,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.6079958364245,0.0,0.0,0.0,4.187011074927935e-06,2.3048726547226168e-06,786.4717083392411,216.9628476349742,29.360387638258377,0.0,1.3908733371135892e-05,5.4224187274639604e-05,33.69364255301211,1.9053521680156117e-05,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.8302481698647,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.7999739803872,59.57227388471338,0.0,0.0,2.9273926516961862e-05,545.2684157768256,5743.205652203667,6148.9925496887545,732.8237849581437,0.0,1.283481909608482e-05,3.55184780057427e-05,525.1921703549199,295.1715316987845,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.249932194527,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.4319833472605,0.0,0.0,0.0,1.8824351942435872e-05,57.45308641205078,2553.568803866808,673.3232181279412,0.0015156839760447796,0.0,1.1735798907898986e-05,2.8497138210354682e-05,826.2723578546179,239.09981089228793,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557701114253,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.0291288711502,0.0,0.0,0.0,0.00012863631438750814,48.85329060125462,1691.1116849434577,107.80104676763828,0.0001039473334419645,4.280149097892218e-10,2.612069963638624e-05,7.289210721064655e-05,555.3172960853649,168.37603336794078,0.0,17.40238135376416,6.20730148318876e-09,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830485154,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.30399791792073,0.0,0.0,0.0,4.804863886133741e-05,281.7249159289209,1732.4989085407408,312.17716354950164,703.487494845383,1.4817131475550576e-10,1.2831753025678208e-05,3.107205546225864e-05,40.00797519096622,0.1683521692447858,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.3079909141854,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.623961491186,0.0,0.0,0.0,7.283535213565187e-05,474.98690360432374,2143.0019960074183,3294.9839219182086,2.3709696070919565e-05,3.5965865459977024e-10,1.3974969961062806e-05,3.793425943332846e-05,683.3537179005766,540.13829604713,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164631853,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,3.0278923523591823e-05,423.87755526342755,2146.194996698856,2727.3213497943457,845.6483531747638,1.4019083919430019e-10,1.3292909855365879e-05,3.692880456786952e-05,205.59850955184515,34.26985065125477,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.87945823151935,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906326057,0.0,0.0,0.0,1.8914558603276633e-05,10.343019425332598,784.3696632743167,12.323652836643445,0.0013902567158274172,0.0,1.1685091955297249e-05,2.8324697394368883e-05,81.80747012885354,0.15602111723225068,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.7320992678515,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791841746,0.0,0.0,0.0,4.506278474859749e-05,2160.8975878425813,3239.8957425298827,5693.831678872962,256.69811106132283,4.0399975483097215e-10,1.2867702292323422e-05,3.11883960115914e-05,288.61965865627985,118.41898885244994,0.0,0.0,0.0,0.0
