,0
offshore_float,5.282660800001699
offshore_ground,2.9791879838110944
onshore,15.981678944122327
pv_ground,6.842360379223645
pv_roof_com,8.303584486118108
pv_roof_indiv,4.017519139993484
river,0.7913579641077466
lake,0.37111890767298633
nuclear,0.07710551999995917
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.5255767542548984
ch4_ccgt,0.0
h2_ccgt,6.220711312766579
electrolysis,3.7099628722555065
phs,0.3316764504964564
battery_1h,0.0
battery_2h,0.0
battery_4h,8.305841216489844
battery_8h,3.876043698001967
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,67.6163864293163
