technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.03,,0.10517728319999996,,5.024020511492008
methanization,1.598173515981187,,13.999999999995202,,1841.6875169969553
offshore_float,16.4,,61.818267132999985,,-1599.3767266311634
offshore_ground,10.0,,33.2983805,,-1259.0344353998871
onshore,18.4,,67.21612239199999,,4401.990448757211
pv_ground,5.9,,5.291937032,,152.65041706946016
pv_roof_com,8.4,,6.57944574,,37.673963758343916
pv_roof_indiv,3.6,,3.159591084,,-216.9432960646522
pyrogazification,0.2283105022821514,,1.9999999999916462,,126.89600208760143
river,0.2,,0.6206742090979982,,88.95654441723056
ch4_ocgt,3.550070024395731,,0.3836880511319407,0.575532076697911,0.0
electrolysis,20.797947674792585,,60.19639939263329,29.39357455124803,0.0
h2_ccgt,2.224151033210633,,2.0820823380610656,1.3880548920407105,0.0
methanation,3.1235749587694177,,18.336545547921236,14.60947964486402,0.0
battery_4h,1.6669989662902591,6.6679958651610365,1.3521084770419793,0.15023427521736132,0.0
battery_8h,0.004208804231119645,0.03367043384895716,0.0056357744145508724,0.0006261971571569873,0.0
