year,area,dual
2058,FR,-3.803782533395861e-08
2058,BE,-5.618534505182335e-07
2058,DE,-6.186589804946573e-07
2058,CH,-3.751651576067161e-07
2058,IT,-4.323632265496913e-07
2058,ES,-2.2070376574572583e-07
2058,UK,-2.311400120699354e-07
2058,NL,-2.684540495698188e-07
2058,IE,-9.191192873458931e-08
2058,PT,-1.2161400917420906e-06
