year,area,dual
2058,FR,-0.27581431238727266
2058,BE,-67.151999432112
2058,DE,-0.0
2058,CH,-2.862886760292344e-07
2058,IT,-3.4340699255344166e-07
2058,ES,-1.314352879632653e-07
2058,UK,-1.4219717072593886e-07
2058,NL,-67.15199913875757
2058,IE,-0.0
2058,PT,-1.1272636118312625e-06
