year,area,dual
2045,FR,-0.0
2045,BE,-0.0
2045,DE,-0.0
2045,CH,-0.0
2045,IT,-0.0
2045,ES,-0.0
2045,UK,-0.0
2045,NL,-0.0
2045,IE,-0.0
2045,PT,-0.0
