year,area,dual
2041,FR,-4.494779659580672e-09
2041,BE,-1.2266962270292297e-07
2041,DE,-8.450464829875238e-08
2041,CH,-1.8413373936709831e-07
2041,IT,-7.947647907976064e-08
2041,ES,-3.705426594374536e-08
2041,UK,-1.072530752505269e-07
2041,NL,-1.5969631852503703e-08
2041,IE,-1.9230469661124516e-08
2041,PT,-3.975651452492457e-08
