area,tech,dual
FR,offshore_float,329.56719724705306
FR,offshore_ground,311.7469608862658
FR,onshore,20.11915134018841
FR,pv_ground,44.05184636039189
FR,pv_roof_com,56.28261863157015
FR,pv_roof_indiv,129.6061390789722
FR,river,0.0
FR,lake,131.3123122588959
FR,nuclear,226.10918282866902
FR,methanization,0.0
FR,pyrogazification,0.0
FR,natural_gas,0.0
FR,biogas_import,0.0
FR,H2_import,0.0
FR,coal,0.0
FR,biomass_coge,0.0
FR,geothermal_coge,214.3891032120392
FR,waste,0.0
FR,marine,284.6490465020729
FR,rsv_dummy,0.0
FR,lost_load,0.0
