tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
ch4_reservoir_input,0.0,0.0,0.0,0.0,60.74679574021572,0.0,0.0,0.0,0.0,0.0
ch4_ocgt_input,0.0,0.0,0.0,0.0,0.7753393606160103,0.0,0.0,0.0,0.0,0.0
ch4_ccgt_input,0.0,0.0,0.0,0.0,58.711251335470514,0.0,0.0,0.0,0.0,0.0
ocgt_coge_input,0.0,0.0,0.0,0.0,2.4600306164277452e-11,0.0,0.0,0.0,0.0,0.0
demand,41.0,6.999999999999999,111.99999999999999,84.0,137.79140740387564,7.9999999999999964,99.0,75.0,12.0,87.0
CH4_trade_exports,,,,,0.0,,,,,
