,0
offshore_float,0.7013323648015785
offshore_ground,0.40980327251339704
onshore,2.553418641101916
pv_ground,1.1339102535948222
pv_roof_com,1.23636783126297
pv_roof_indiv,0.661999113957843
river,0.2173782160234431
lake,0.0931124979758438
nuclear,0.07710551999998619
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.02512099528395874
ch4_ccgt,4.227210096153875
h2_ccgt,0.0
electrolysis,0.2488225009215846
phs,0.05393281621938287
battery_1h,0.0
battery_2h,0.0
battery_4h,0.9868578062949772
battery_8h,0.4872369388970854
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,13.113608865002664
