technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,40.07769383664804
lake,13.03119,,15.518749662640634,,4021.9354100594683
marine,1.39303,,5.49674453973,,130.94440364915056
methanization,18.551599316927508,,162.51200999999838,,-6807.26208415901
nuclear,2.095714285714286,,12.850919999997698,,2107.131236279901
offshore_float,29.2981,,100.19033782879693,,-3344.777479652847
offshore_ground,18.49108,,58.543324644771005,,-2142.2836897790817
onshore,80.65538,,196.41681854630124,,9544.829415505945
pv_ground,69.27483,,80.9935895424873,,604.7227670374168
pv_roof_com,85.9395,,88.311987947355,,-1034.0134748447467
pv_roof_indiv,41.81914,,47.28565099698879,,-3247.9829582913817
pyrogazification,0.9265239736589552,,8.116349999983184,,-892.7080445247288
river,7.6,,36.22970267057385,,4489.719082569844
waste,2.841376989468684,,4.309060221438507,,569.7546516810717
ch4_ccgt,21.023387860980886,,35.2267508012823,23.484500534188214,7419.9293774954995
ch4_ocgt,5.099631716586425,,0.31013574424640417,0.4652036163696061,99.8396680045452
electrolysis,12.400879001358595,,49.764500184316915,24.299734883351235,-4976.062185035094
methanation,8.46954062686426,,29.664075903429453,23.63458874858708,-3497.6095009529467
battery_4h,18.12003246575048,72.48012986300192,17.014789763706503,10.133351557517802,0.0
battery_8h,4.980363258163486,39.842906065307886,8.400636877535955,2.5934465595473775,0.0
ch4_reservoir,88.417,118900.0,60.746795740211745,3.97193389289896e-12,-151.86698935053556
h2_saltcavern,6.720000011460567,3999.999999706324,23.113542837313958,-4.014566457044566e-13,-240.82451876961855
phs,5.060000000016457,139.99999908675244,8.988802703230478,2.485205121601016,1326.9358297424008
