,0
offshore_float,5.37347295382527
offshore_ground,3.049009067367024
onshore,16.475573174916985
pv_ground,6.5795475546351705
pv_roof_com,8.024560381217729
pv_roof_indiv,3.866768250161955
river,0.853180137408881
lake,0.46060566826566707
nuclear,0.07710551999997713
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.8212980239191027
ch4_ccgt,0.02105937107323882
h2_ccgt,5.656620088685969
electrolysis,3.575666637675057
phs,0.36868499022039797
battery_1h,0.0
battery_2h,0.05026574223908701
battery_4h,7.3721825452164325
battery_8h,3.9825585146213407
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,66.60815862144929
