technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,4228.095698578102,,4.228095698578103,,0.0
biomass_coge,0.23,,0.8063591712000001,,45.894886014809316
geothermal_coge,1.43,,10.010026694725198,,407.14574703604285
lake,11.7,,21.27895523676109,,2524.943141025493
marine,3.7,,14.599796699999999,,1822.6241173640074
methanization,6.392694063926141,,55.99999999999301,,7366.750068068519
offshore_float,6.7,,18.013843323442856,,-1222.3909441700591
offshore_ground,4.1,,9.930843946,,-773.5288877715119
onshore,89.4,,184.93752273136363,,8773.73866527466
pv_ground,50.1,,75.17311914599999,,2551.959187167835
pv_roof_com,70.9,,93.67396554100002,,1905.6667796298643
pv_roof_indiv,30.6,,43.784358534,,-1203.3023392676823
pyrogazification,1.8264840182639381,,15.999999999992095,,1015.1680167271479
river,4.5,,14.066198190420359,,1699.0878962198717
waste,0.26,,0.39430025009934,,50.756233884435254
electrolysis,29.029920204931457,,81.36729964208499,39.73121004237419,0.0
h2_ccgt,6.26561960676446,,4.718734562061183,3.145823041374122,0.0
methanation,2.372740041700863,,13.74745235525093,10.953160442782822,0.0
battery_4h,29.155325211265595,116.62130084506238,33.61342550605897,3.7348250563602363,0.0
battery_8h,4.450013187656876,35.60010550125501,9.135483617385182,1.0150537356017395,0.0
phs,6.4,128.0,9.76904803918509,2.5668536954551904,1200.7805933213597
