technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,14565.050894305416,,14.565050894305415,,0.0
biomass_coge,0.26,,0.9115364544000001,,51.31079011425307
methanization,4.1095890410952185,,35.99999999999412,,4735.767901511587
offshore_float,54.6,,213.59224149899998,,-3311.3967512143317
offshore_ground,33.4,,118.86332571857142,,-2523.557416192756
onshore,61.1,,213.98403883783337,,13937.887397926504
pv_ground,36.2,,30.436861898000004,,771.8722331357349
pv_roof_com,51.5,,37.294406859999995,,-16.066719225311772
pv_roof_indiv,21.9,,18.191840535,,-1403.6871087924494
pyrogazification,2.283105022830022,,19.999999999990994,,1268.9600212482005
river,2.2,,5.552758571731121,,747.269163567197
ch4_ocgt,31.22866156402554,,3.687325756106531,5.530988634159797,0.0
electrolysis,40.18974135574434,,111.76091440598701,54.572246889405264,0.0
h2_ccgt,38.383677491098105,,49.605182959357116,33.07012197290475,0.0
methanation,0.0005761383937004894,,0.0031649292123272894,0.002521629212224922,0.0
battery_2h,0.01973552095928065,0.0394710419185613,0.011742153216618145,0.0013046836907453247,0.0
battery_4h,19.699659560054194,78.79863824021677,16.393899003943144,1.8215443343313424,0.0
phs,2.8,56.0,3.7476688713622264,1.1512446859792553,646.559108701158
