technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,15144.686225217447,,15.144686225217447,,0.0
biomass_coge,0.15,,0.5258864159999999,,31.100602007591952
methanization,1.1415525114150629,,9.99999999999595,,1315.4910835653072
offshore_float,37.2,,151.91531537639997,,-1574.6286292420864
offshore_ground,22.8,,86.46411852,,-990.8571718212834
onshore,12.0,,35.5059588,,2042.2876162804287
pv_ground,24.2,,23.227314154,,357.9219294156501
pv_roof_com,34.5,,28.8730776,,-205.72588852976514
pv_roof_indiv,14.7,,13.867221185999998,,-1032.5154306349496
river,0.04,,0.1187871246464997,,15.576732485522612
ch4_ocgt,23.00672953812994,,1.9483159358479465,2.9224739037719196,0.0
electrolysis,25.691733650672596,,74.17753026227301,36.2204847431191,0.0
h2_ccgt,14.370384323886892,,18.115605510133058,12.0770703400887,0.0
methanation,3.845793055278685,,21.94139541611114,17.481611728547666,0.0
battery_4h,6.176614585672318,24.70645834268927,6.000924597700907,0.6667693996518071,0.0
battery_8h,2.9834586553711975,23.86766924296958,4.897450549144799,0.5441611721054054,0.0
