technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,28.415893610605124,,0.028415893610605123,,0.0
biomass_coge,0.4,,1.402363776,,82.93594400999919
geothermal_coge,0.05,,0.350000933382,,16.616388354498717
lake,0.4,,0.3764672895099154,,134.7069597968285
methanization,10.273972602738665,,89.9999999999907,,11839.419751865029
offshore_float,40.4,,159.1430786527333,,-2026.1868327714656
offshore_ground,24.7,,90.75754662,,-1136.3776185755814
onshore,129.6,,329.2132375748571,,19034.167803386368
pv_ground,125.8,,124.938613434,,1619.9756900140073
pv_roof_com,179.1,,155.64314404799998,,-1076.7615937150586
pv_roof_indiv,76.2,,74.10426759,,-5575.586735991559
pyrogazification,2.853881278537838,,24.99999999999147,,1586.2000260285754
river,4.29,,20.15832647417597,,2499.3583953638326
ch4_ocgt,22.901891959851607,,2.484652466009514,3.7269786990142713,0.0
electrolysis,60.697562429982376,,174.5996226047492,85.25604646513989,0.0
h2_ccgt,29.630836225044757,,39.30176065895059,26.20117377263373,0.0
methanation,5.064863504442243,,28.47724081774628,22.688988445586478,0.0
battery_4h,17.57992026802399,70.31968107209596,17.534790891570655,1.9483100984963535,0.0
battery_8h,14.444719677789807,115.55775742231846,24.328728192948237,2.7031920190200722,0.0
phs,6.5,130.0,9.421727070903076,2.7222704726397797,1413.5109227175924
