tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
electrolysis,14.406614329218478,22.43713900211063,174.5996226047492,81.36729964208499,88.76460052481251,62.13302117828614,59.93201827464096,74.17753026227301,25.55456731084847,111.76091440598701
h2_saltcavern,0.0,0.0,0.0,0.0,23.210011772766254,0.0,0.0,0.0,0.0,0.0
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2_trade_imports,33.31864359089603,0.0,39.30331182682783,0.0,0.0,0.0,25.758017666574982,0.4151455879445507,0.0,27.214390526280688
