,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
total system cost [1e9€],403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455,403.1070723836455
elec_demand_tot [TWh],507.80827240644896,114.0604930418016,645.3875708328987,69.92637841092501,411.1403664480689,337.7195798559387,527.7660079003573,200.44841938828418,45.04528462791646,73.51593672414494
H2_demand_tot [TWh],49.764499999999984,25.89999999999999,148.40000000000003,5.5,30.300000000000008,58.6,56.29999999999998,44.39999999999999,19.200000000000006,7.399999999999999
CH4_demand_tot [TWh],134.37047582588443,41.0,111.99999999999999,6.999999999999999,99.0,84.0,87.0,75.0,7.9999999999999964,12.0
elec_price_weighted_by_demand [€/MWh],137.3669725857992,131.2890214725131,132.18950835513073,134.7572406111546,154.33962548190323,129.59387741961763,138.25853985679584,138.59497332573756,136.8801399402205,129.57413095575652
CH4_price_weighted_by_demand [€/MWh],175.00000006034236,175.00000222862894,175.00000019393818,175.00000109095424,175.00000113301326,175.00000271967056,175.00000082040467,175.0000004310168,175.0000003980061,175.00000234693832
H2_price_weighted_by_demand [€/MWh],126.06362565830088,126.0636256583009,126.06362565830084,126.06362565830088,126.06362565830082,126.06362565830086,126.06362565830086,126.0636256583009,126.06362565830081,126.06362565830086
load_shifted [TWh],23.793930345333553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
load_shifted [%],4.685612983927314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attributed_cost [1e9€],66.89740225957178,13.239550114186555,95.88407552429084,8.837637487931133,48.68948536292521,41.1409113476035,74.06399390301712,39.21702373612749,15.62737874265214,9.639093153384751
primary_gene_elec [TWh],661.1836701078529,118.64076752608705,1034.5621758290608,100.56304919996259,458.31621039082813,480.3321995566051,688.1559767635821,355.06905516848377,198.60100668411565,116.0261070684859
gene_elec [TWh],666.1393684913232,131.03521951797293,1078.1919258403932,104.11244904241492,500.2175651330561,498.248081179742,739.6983624427812,375.00863933144825,200.5078677141763,117.51556074318724
gene_curtailed [TWh],8.22509243590402,6.824759071163318,12.194759421291874,2.1289238790692058,7.565096591159663,4.921254124258986,3.5516985041681557,7.209306969195287,3.293197979516306,4.336355022349996
gene_curtailed [%],1.243995096636663,5.752456945006422,1.17873625251372,2.1170041043962273,1.65062819504214,1.0245522013310366,0.5161182383203149,2.0303957397172785,1.658198029556967,3.7373959464057576
imports [TWh/yr],103.81534387198596,47.45142543883474,102.24116599741669,10.71317249236589,12.419457994225198,59.16271701717826,75.44629421675631,48.693826708417674,38.55944464766527,37.91007594609542
exports [TWh/yr],98.8232112914145,31.22387835270694,127.13770365370632,6.399867610999669,8.191984105161312,65.64050390613018,69.0877031132405,43.11490641715076,49.9483943461083,36.89841819142172
