technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,64.82512168908964,,0.06482512168908965,,0.0
biomass_coge,0.26,,0.9115364544000001,,44.303456327316425
methanization,4.109589041093168,,35.99999999997614,,4735.767930263333
offshore_float,54.6,,230.24904261449996,,-2914.8188320242953
offshore_ground,33.4,,129.57559291799998,,-2087.811540640192
onshore,61.1,,230.66695870400002,,14177.99396394012
pv_ground,36.2,,32.248133604,,821.110579183528
pv_roof_com,51.5,,39.81485703,,98.70066532240844
pv_roof_indiv,21.9,,19.138458398999997,,-1395.852166143338
pyrogazification,2.2831050228257,,19.999999999953136,,1268.9600372203033
river,2.2,,5.551397039682214,,703.74316674692
ch4_ocgt,18.923009303438583,,2.850528247535608,4.275792371303412,0.0
electrolysis,38.19927039752201,,115.17240091465486,56.23805720422247,0.0
h2_ccgt,52.04768316997654,,48.69185743166351,32.46123828777567,0.0
methanation,3.7471555554295275,,22.458183269245797,17.89335785604766,0.0
battery_4h,20.274782723075415,81.09913089230166,15.819918746930602,1.7577687480096227,0.0
battery_8h,1.7317133599601582,13.853706879681265,2.3700971113432674,0.2633441234762208,0.0
phs,2.8,56.0,3.112523949011579,0.9561348078661274,605.0842223902505
