technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,46.91481296263508
lake,13.03119,,15.117119295721139,,4543.268048278687
marine,1.39303,,5.49674453973,,169.25597565379246
methanization,18.551599338146044,,162.51200999998142,,21378.310014064245
nuclear,2.095714285714286,,12.850919999967996,,2001.3331858584506
offshore_float,29.2981,,102.17067627133352,,-2229.4221900359253
offshore_ground,18.49108,,60.422776044774,,-1391.5673974434833
onshore,80.65538,,200.2332287098233,,12108.85330146927
pv_ground,69.27483,,85.6977571427394,,2211.4183734694857
pv_roof_com,85.9395,,92.53772425822498,,739.9016578987769
pv_roof_indiv,41.81914,,50.03877769623699,,-2324.2468090561256
pyrogazification,0.92652398615341,,8.1163499999616,,514.9661757607074
river,7.6,,31.36388340773171,,4171.876569521796
waste,2.841376989468684,,4.309060221438507,,590.1150875757098
ch4_ccgt,9.496196310170292,,4.305211947351115,2.870141298234077,18.07822278338309
ch4_ocgt,0.3570288953838749,,0.07758883620210785,0.11638325430316185,0.48827162823929926
electrolysis,27.67217940390897,,93.85502364780334,45.82889778185739,-14.933577223102475
h2_ccgt,1.0542415301974615,,0.5728975999169931,0.38193173327799534,25.996474192608368
battery_4h,18.182619216086795,72.73047686434718,13.854560864537046,13.654302422583342,0.0
ch4_reservoir,88.417,118900.0,12.252310909209267,1.3073986337985843e-12,-30.63077727325299
h2_saltcavern,7.437948715400729,3999.9979143410933,22.141082016776185,-3.694822225952521e-13,-236.54146892060544
phs,5.060000000169328,101.00000037578444,6.588779801548295,1.7598118674367615,1119.9150269423185
