area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.6071331698519,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,0.00013694169297602334,2.9730527853205406,537.9326712324349,1427.0796698540253,0.16246128096208767,7.625259011452392e-10,4.984821465504829e-05,0.0001528129376398046,168.5745732531849,89.18801589963032,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.30356658460047,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.6079958342884,0.0,0.0,0.0,4.0047940812534775e-05,1.342879363641521e-05,832.8325923008194,386.9937393568535,110.32933827459821,0.0,5.8492904807345714e-05,0.0002901728624376459,19.090916696357557,6.656601214169283e-05,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.8302481692676,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.7999739782297,59.57227388471338,0.0,0.0,0.00013834026768403185,438.0009399310464,5684.686353907524,6183.905156680976,1758.943794372543,0.0,4.8251849514867315e-05,0.00014581042914920634,480.3793056497877,413.6740226844142,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.2499321939376,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.431983345122,0.0,0.0,0.0,8.063027267666813e-05,0.00012424982305360668,2705.759290322467,2658.6892889288483,0.013477628147318404,0.0,4.807835040079068e-05,0.00013014228513968297,553.04380993425,117.41585700614803,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557706988927,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.0291347240367,0.0,0.0,0.0,1140.349060633705,28.332944095472698,2305.1322834282482,147.97112501755282,0.0007816341369104134,9.663261332335762e-10,0.00011030939954968722,0.00037086309986893135,436.3828611860831,0.002137940184213358,0.0,18.594871788501823,3.63419649868098e-08,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830478253,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.30399791538133,0.0,0.0,0.0,0.0002896554086049928,225.51097293400517,1551.5863268174107,300.40921276279795,1076.669364932287,7.97421866848735e-10,4.774730531390951e-05,0.00011759017568054595,40.59621263457544,0.5979291376250423,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.3079909135317,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.6239614888623,0.0,0.0,0.0,0.00022191535779576065,148.7485518076493,2009.767030231217,3772.611008021725,9.422551763677116e-05,8.535909978409142e-10,5.1145991174923345e-05,0.00013216632507098873,736.7847206159089,602.651925939743,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164625157,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,0.00013815720166352862,336.6589413630026,2021.3837064842419,2799.548408528645,1285.1638452589086,7.98093547219105e-10,4.9755525774327464e-05,0.0001522971186974583,150.95399439324197,63.74828072483632,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.8794582309305,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906304569,0.0,0.0,0.0,8.195221832474639e-05,0.00012433227968353377,787.1746592729021,257.96565369956636,0.012644648528254197,0.0,4.7978014033880585e-05,0.0001297999767140437,24.759907357542456,0.5235447251891125,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.732099267156,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791816697,0.0,0.0,0.0,0.00027112529768979376,1501.6839579216028,3182.0540807961966,7305.303398336112,843.9295068249628,1.6234081654092105e-09,4.773595602212965e-05,0.00011739386080024577,486.5947853538099,69.26853439840633,0.0,0.0,0.0,0.0
