area,peak_gw,peak_gw_pre_dsm,min_gw,mean_residual_gw,mean_demand_gw,mean_vre_gw,vre_coverage_pct,hours_negative,pct_negative,peak_hour,positive_area_GWh,negative_area_GWh
FR,55.03643514289845,64.3933205050699,-148.41688410587784,-14.823896704723195,57.296393100179884,72.12028980490307,125.87230347781988,5329,60.83333333333333,2039,60354.257456940766,190211.592590316
