,0
total system cost [1e9€],43.85085968074106
elec_demand_tot [TWh],501.9164035575758
H2_demand_tot [TWh],49.764499999999984
CH4_demand_tot [TWh],133.8677621832741
elec_price_weighted_by_demand [€/MWh],51.54209858569704
CH4_price_weighted_by_demand [€/MWh],1.9402947852722783
H2_price_weighted_by_demand [€/MWh],3.006262650411588e-09
load_shifted [TWh],23.426986803372166
load_shifted [%],4.667507703936759
attributed_cost [1e9€],58.81427630352118
primary_gene_elec [TWh],666.7493462423591
gene_elec [TWh],690.0801522622678
gene_curtailed [TWh],75.81866588853379
gene_curtailed [%],11.371389610777989
imports [TWh/yr],0.0
exports [TWh/yr],0.0
net_imports [TWh/yr],0.0
lost_load [TWh/yr],0.0
lost_load [% of demand],0.0
primary_gene_CH4 [TWh],162.51200999997445
gene_CH4 [TWh],167.5609949276312
gene_H2 [TWh],86.51751287531445
biogas_import [TWh/yr],0.0
H2_import [TWh/yr],0.0
CH4_imports [TWh/yr],0.0
CH4_exports [TWh/yr],0.0
CH4_net_imports [TWh/yr],0.0
H2_trade_imports [TWh/yr],0.0
H2_trade_exports [TWh/yr],0.0
H2_net_trade_imports [TWh/yr],0.0
CH4_import_cost [M€/yr],0.0
CH4_export_revenue [M€/yr],0.0
H2_trade_import_cost [M€/yr],0.0
H2_trade_export_revenue [M€/yr],0.0
lcoe_elec [€/MWh],75.30840187908738
lcoe_CH4 [€/MWh],44.25880685446329
lcoe_H2 [€/MWh],21.251880656994235
lcoe_elec_volume [€/MWh],87.17363389808634
lcoe_CH4_volume [€/MWh],49.835198177605236
lcoe_H2_volume [€/MWh],168.57545106155828
lcoe_elec_value [€/MWh],100.93200533686118
lcoe_CH4_value [€/MWh],45.04479540106011
lcoe_H2_value [€/MWh],42.69712792545724
transport_and_distrib_lcoe [€/yr/MWh],
footprint [MtCO2eq/yr],10.912311758563193
