area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,0.0,121.22926230085396,0.0,0.0,0.0,0.0,0.0,316.6071331695459,0.0,0.0,2165.7861912943285,1196.3784719344499,1029.9719326969278,1022.2790753554514,1683.2179934444684,1500.528768893692,0.0,0.0,0.0,0.0,0.0002091426805209921,193.0648439439269,445.91649486254886,1242.349643262188,0.21953147183696284,1.4065463078777717e-09,8.502356323979456e-05,0.0002519223544235702,152.03915184723368,67.25905603345451,0.0,0.0,0.0,0.0
CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.30356658423767,0.0,0.0,0.0,0.0,1038.851001082246,817.823260284361,1349.3565732571358,1194.595718925075,268.6079958330817,0.0,0.0,0.0,4.206999891443791e-05,1.5447401121851276e-05,756.3279508108567,254.48518869618334,20.274559004908813,0.0,9.809404413841558e-05,0.000461520977357262,18.829350771150978,0.00012527218563167746,0.0,0.0,0.0,0.0
DE,0.0,0.0,131.05866194686914,0.0,29.33221861099861,0.0,0.0,0.0,3561.8302481689143,0.0,0.0,17499.552425658174,9850.182752260303,11507.272627372571,7564.86515763034,12457.204240739848,11100.99924171838,1678.7999739770414,59.57227388471338,0.0,0.0,0.00021049170131473815,651.5411713023972,4919.393451337006,5678.114090164836,1484.525111447979,0.0,8.287394716745778e-05,0.0002439976429339983,416.9648935308928,448.38463751379413,0.0,0.0,0.0,0.0
ES,0.0,0.0,75.35873061944976,0.0,838.9014522745601,0.0,0.0,0.0,2216.2499321935784,0.0,0.0,2902.1534963344,1635.0505783104147,7937.887136474598,3012.7165691357714,4931.411394017059,4457.881585256988,1074.4319833439208,0.0,0.0,0.0,7.374717786724037e-05,5.0409699179537534e-05,2705.5815020308096,1145.7076426375893,94.64693503131419,0.0,7.662440461160922e-05,0.00019030671693462148,747.2945647442073,176.19354900710493,0.0,0.0,0.0,0.0
FR,0.0,0.0,0.0,0.0,79.19699024969626,0.0,0.0,566.6895978315279,6431.557712406713,0.0,0.0,12690.684082232074,7374.110011605889,7161.446346638373,4165.77700928271,5977.475733372764,6092.3128796498,545.0291401999131,0.0,0.0,0.0,310.65723140916884,554.022587032956,1939.7896404306084,187.43841226142322,0.0005024275244798136,2.8220240803075293e-09,0.00020749770833917397,0.0007284904509099074,378.9925010630544,0.001672895374553075,0.0,19.766499307507598,7.86744915438278e-09,0.0
IE,0.0,0.0,9.829399646015185,0.0,0.0,0.0,0.0,0.0,554.0624830474891,0.0,0.0,7103.778707445396,3987.9282397814995,1633.7485828985748,354.7909732115979,584.2574853278321,524.4566570890573,134.30399791392713,0.0,0.0,0.0,0.00041227355117453635,0.3207227688507354,1556.9717059267928,117.18749883955897,1137.755978073254,1.9206497412885402e-09,8.595516249447439e-05,0.00022546953990622003,26.262732772496136,1.1277017421762978,0.0,0.0,0.0,0.0
IT,0.0,0.0,186.7585932742885,0.0,762.6376838859638,0.0,0.0,0.0,1464.3079909132123,0.0,0.0,3725.1522490262446,2113.6019670841947,6002.250228475199,3750.5615252893826,6178.522907341824,5506.794899435102,2484.6239614876954,0.0,0.0,0.0,0.0003238072117726539,50.29921294314356,2333.9674711322455,3628.199409060153,0.0002628104198531493,3.2305468712549075e-09,0.00010496224248602317,0.0002733362561430828,780.5084844395935,349.9278102131854,0.0,0.0,0.0,0.0
NL,0.0,0.0,49.14699823007593,0.0,0.0,0.0,0.0,0.0,395.7589164622147,0.0,0.0,16113.449263229804,9092.47638670182,1065.4882062382012,1455.244330800113,2399.628957596453,2141.531349780317,0.0,0.0,0.0,0.0,0.00020877156733002043,445.0506630326719,1922.8208436086597,2212.0004891003623,1402.948538822734,1.4768977339432384e-09,8.504764212713651e-05,0.00025203283324823594,177.06428623482054,47.09965106685121,0.0,0.0,0.0,0.0
PT,0.0,0.0,150.71746123889952,0.0,0.0,0.0,0.0,0.0,197.87945823057112,0.0,0.0,1949.2075721648955,1076.740624741005,1509.4416255041183,655.461289492613,1085.049615608831,961.5038713299384,604.3679906292627,0.0,0.0,0.0,7.589795616631311e-05,5.086537590119882e-05,783.5737064124562,31.223504777403654,0.36235551572883434,0.0,7.642863283031743e-05,0.00018946379783419897,67.9362812756822,0.7119804838513106,0.0,0.0,0.0,0.0
UK,0.0,0.0,85.18813026546495,0.0,0.0,0.0,0.0,0.0,1424.7320992668274,0.0,0.0,23650.385208934065,13319.680320870208,5425.110783429507,2176.8530898745494,3582.0548207599227,3190.444663958432,1343.0399791802881,0.0,0.0,0.0,0.00041665618732375146,2042.1840253847513,3143.0698866817097,4932.474100780697,803.9026754946647,5.328477813972531e-09,8.632946294487104e-05,0.00022684493704709736,275.90487034578007,292.7176941392781,0.0,0.0,0.0,0.0
