technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,1501.3666121011768,,1.5013666121011768,,0.0
biomass_coge,0.23,,0.8063591712000001,,54.47291765240091
geothermal_coge,1.43,,10.010026694725198,,432.14158998158246
lake,11.7,,11.654556826640343,,1428.4006863924865
marine,3.7,,14.599796699999999,,1868.952226345029
methanization,6.392694063923353,,55.99999999996858,,7366.750070878891
offshore_float,6.7,,18.38236015862857,,-1105.5909850435755
offshore_ground,4.1,,10.320202086,,-672.2435402649218
onshore,89.4,,195.94867652713634,,9752.200628529554
pv_ground,50.1,,75.582893559,,2769.564108962727
pv_roof_com,70.9,,93.31604107100001,,2017.4937182199492
pv_roof_indiv,30.6,,44.052712578000005,,-1075.9157266015295
pyrogazification,1.8264840182581548,,15.999999999941442,,1015.1680175278148
river,4.5,,11.929542542524208,,1480.9680592949042
waste,0.26,,0.39430025009934,,51.93638357504696
electrolysis,32.479410077388955,,93.43930761709646,45.625905904203194,0.0
h2_ccgt,8.162758634090936,,10.592341256985273,7.0615608379901875,0.0
methanation,0.42024456490597023,,2.395974834567107,1.9089716481075616,0.0
battery_4h,31.13727353100864,124.54909412403455,35.25794829466504,3.9175498105972792,0.0
battery_8h,4.4048387251776235,35.23870980142099,8.864056770851672,0.9848951967038158,0.0
phs,6.4,128.0,8.366822522083842,2.3276417035535744,1179.9801032409785
