,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
CH4_net_imports [TWh/yr],-31.781403877052227,32.249599286560745,-38.8728446508749,-1.4952659600965863,23.831962545959694,8.102659705077095,18.266971237410242,29.1019045180253,-37.39438755949537,-2.009195245514006
H2_trade_imports [TWh/yr],0.0,33.45472846264118,40.48452124241319,0.0,30.519814999091235,0.0,4.037949455082014,4.560126361033891,0.0,0.0
H2_trade_exports [TWh/yr],27.952213317767217,0.0,0.0,12.956364452123651,0.0,17.1854055221283,0.0,0.0,37.69046606362004,17.272691164622294
H2_net_trade_imports [TWh/yr],-27.952213317767217,33.45472846264118,40.48452124241319,-12.956364452123651,30.519814999091235,-17.1854055221283,4.037949455082014,4.560126361033891,-37.69046606362004,-17.272691164622294
CH4_import_cost [M€/yr],0.0,5925.277394340275,2.5059820572191485,0.0,6350.8268119080885,2118.1280532997594,7575.139915610793,8857.227779758525,0.0,0.0
CH4_export_revenue [M€/yr],5561.7456785990225,281.59751560569094,6805.253796216873,261.67154315603165,2180.2333647121914,700.1626044659331,4378.419947515807,3764.394488666103,6544.017823424924,351.60916815798987
H2_trade_import_cost [M€/yr],0.0,4186.352809259916,5066.024954409058,0.0,3819.092819785261,0.0,505.2882453913536,570.6307801425596,0.0,0.0
H2_trade_export_revenue [M€/yr],3497.796339269075,0.0,0.0,1621.2928699305617,0.0,2150.4933380694624,0.0,0.0,4716.391246874119,2161.4158148449305
lcoe_elec [€/MWh],78.00503145144047,123.21196789718255,92.60444471689921,68.16759244136766,97.8190238761031,73.1989392247209,102.27230619533199,113.2080557627727,73.50400595703205,75.88831643275384
lcoe_CH4 [€/MWh],46.80459449103602,63.21869978926074,87.34193636349211,83.18553134998514,79.36939642049069,64.56242860122109,97.78825101350222,147.53903281828175,131.6349589389827,87.28779379062277
lcoe_H2 [€/MWh],99.18771673804551,125.13486352346646,125.13486150357818,125.13486201175922,125.13486173935033,125.13486157814332,125.13486161314299,125.13486177844078,125.13486182481613,125.13486210712935
lcoe_elec_volume [€/MWh],79.60875141446942,84.84799302102832,85.12150666096575,63.33085128329806,80.92861472050066,71.79269379490903,87.11437775847027,101.4586322502101,80.37044755580304,75.94555918396004
lcoe_CH4_volume [€/MWh],57.579390902951026,14.287449404805175,121.99193348881263,98.83678636952136,60.31642399420713,58.05331995982283,85.4163216055299,112.07730686297737,762.9805694194201,101.90243333376223
lcoe_H2_volume [€/MWh],229.6621584014187,75.04227309369041,172.71902543873838,443.84936097779905,266.0976344412377,201.41519325691522,278.6172694241817,254.87281683039103,428.90756922995007,480.3724107605208
lcoe_elec_value [€/MWh],88.14723921656973,92.13262230983733,101.72655520813309,76.60080643149101,90.81243682412222,83.9539962148755,101.44137508018277,130.1065058875745,129.07253664180294,91.69952704165257
lcoe_CH4_value [€/MWh],57.57939853139289,14.279808925203923,106.42353445142066,96.35465672144706,60.31642730819805,56.940482786945246,72.47352878728964,87.95374114013792,694.8256539765218,101.87225547825456
lcoe_H2_value [€/MWh],143.2409534278761,43.14593430695959,112.72224653399536,278.3043323493216,134.0091380324566,133.51745159861105,164.47264852451892,167.57582956784907,342.9577103568086,325.4826238691831
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643,66.84011693170643
