area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,1409.1925446847702,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091291231,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,1.7416245776173948e-06,2.4328473503667642,5.353046909154875,8.851298446218033,0.0009747479708113977,1.1980140498078602e-11,6.073111659985326e-06,1.5745147151473138e-05,6.334964660301403,1.6814764008363627,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456301763,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.4566210045596114,8.2,0.0,0.0,3.5033568426683667e-07,1.9465568210991023e-07,9.079410710392025,1.8131162732717532,0.09002164966947286,0.0,7.006717438458256e-06,2.8845061084828875e-05,0.7845562821312907,3.131804640791936e-06,0.0,0.0,3.12,0.0
DE,0.0,13.79841923948762,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602735874,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.8538812785320475,4.29,0.0,0.0,1.7528584767156193e-06,8.210196014341514,59.05532585807016,40.454539264610254,6.591482432537683,0.0,5.919567654818412e-06,1.5249852683374894e-05,17.373537230453866,11.209615937844854,0.0,0.0,6.5,0.0
ES,0.0,1501.3666121011768,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063923353,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182581548,4.5,0.0,0.26,6.141257116125353e-07,6.352223459043762e-07,32.479410077388955,8.162758634090936,0.42024456490597023,0.0,5.4731717579720875e-06,1.1894169808413843e-05,31.13727353100864,4.4048387251776235,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.551599353773458,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239954621431,7.6,0.0,2.841376989468684,2.5869816150820384,6.981345517767765,23.28638895118346,1.3354318860306351,2.2308428302717456e-06,2.4036353998224118e-11,1.4821264881369569e-05,4.5530653181869215e-05,15.791354210960602,4.182238436382687e-05,88.417,7.906599723003039,5.0600000000366565,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159782264,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.2283105022753625,0.2,0.0,0.0,3.4331861274729406e-06,0.004041489493692713,18.690814702026408,0.8349191646814519,5.0517828793544,1.635897347948146e-11,6.139654463891028e-06,1.4091846244138752e-05,1.094280532187339,0.028192543554407444,0.0,0.0,0.0,0.0
IT,0.0,1445.430588577085,0.57,0.0,1.3,9.0,0.0,0.0,4.2237442922339135,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.223744292230276,13.0,0.0,0.79,2.6964873789901037e-06,0.6338300875212749,28.018334153042797,25.849627732541517,1.1669120664858422e-06,2.7515912690892546e-11,7.49730303471594e-06,1.7083516008942676e-05,32.52118685164973,8.748195255329636,0.0,0.0,7.22,0.0
NL,0.0,1457.4712406046335,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114122185,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,1.7385341522060719e-06,5.608169277325678,23.08268541828812,15.75971514814172,6.229271957807845,1.2579352883610468e-11,6.074831580509751e-06,1.5752052078014746e-05,7.377678593117523,1.1774912766712802,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557045625,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602673345,0.8,0.0,0.0,6.320362038054249e-07,6.409644161967773e-07,9.406484970911785,0.2224563437681037,0.001608905095535961,0.0,5.459188059308388e-06,1.1841487364637436e-05,2.8306783864867584,0.017799512096282766,0.0,0.0,4.7,0.0
UK,0.0,1527.8250211052048,0.26,0.0,0.0,0.0,0.0,0.0,4.10958904109222,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.2831050228233516,2.2,0.0,0.0,3.4696822975192135e-06,25.733954942939313,37.731280937130386,35.142120079505695,3.5694312761234883,4.5384863971242225e-11,6.166390210347931e-06,1.4177808565443585e-05,11.496036264407502,7.317942353481952,0.0,0.0,2.8,0.0
